frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
28,0.921983,0.513683,0.149194,-0.133162,0.999949,0.503388,0.130549,-0.118638,0.999927,0.50031,0.130126,-0.119242,0.999936,0.497657,0.129724,-0.11904,0.999956,0.50097,0.129639,-0.180345,0.999945,0.496743,0.128971,-0.181063,0.999965,0.491218,0.128449,-0.181218,0.999965,0.46366,0.134621,0.000701,0.999965,0.454313,0.13529,-0.280369,0.999909,0.502612,0.16607,-0.073771,0.999866,0.498671,0.164935,-0.159932,0.999838,0.437187,0.245747,0.208415,0.999964,0.44265,0.215073,-0.407306,0.999973,0.617801,0.274239,0.311207,0.34992,0.634466,0.236931,-0.53619,0.994352,0.776687,0.275536,0.232849,0.519737,0.799255,0.244293,-0.549192,0.988819,0.811964,0.2682,0.244437,0.532679,0.841342,0.24529,-0.653989,0.986609,0.820153,0.263097,0.154803,0.556553,0.843796,0.24212,-0.607054,0.985981,0.808592,0.266801,0.1954,0.531647,0.830406,0.244667,-0.541167,0.970286,0.373536,0.466388,0.200041,0.999969,0.347664,0.471699,-0.199884,0.999983,0.45345,0.621792,0.495888,0.197676,0.437192,0.643014,-0.186311,0.986402,0.434603,0.762607,0.764962,0.620907,0.42162,0.830111,-0.134517,0.995721,0.410927,0.787297,0.780642,0.799893,0.385972,0.864833,-0.134343,0.981751,0.526827,0.787436,0.670623,0.862237,0.542867,0.865242,-0.304061,0.994245
29,0.954911,0.51988,0.159522,-0.12992,0.999949,0.510215,0.140967,-0.117013,0.999925,0.506028,0.139989,-0.117611,0.999935,0.502542,0.139152,-0.117418,0.999955,0.508629,0.140754,-0.177972,0.999943,0.503514,0.139866,-0.178696,0.999965,0.498274,0.13909,-0.178867,0.999965,0.470246,0.144042,-0.003062,0.999965,0.461904,0.144861,-0.280385,0.999909,0.508403,0.176081,-0.072375,0.999865,0.506034,0.174878,-0.157514,0.999839,0.443169,0.252601,0.20489,0.999964,0.446132,0.224052,-0.406345,0.999974,0.619132,0.284148,0.31394,0.360562,0.636857,0.248111,-0.529369,0.994541,0.779139,0.280224,0.244904,0.526076,0.802119,0.25331,-0.53746,0.989481,0.813931,0.273561,0.25818,0.542,0.845146,0.253533,-0.643093,0.987502,0.820492,0.268683,0.167865,0.56566,0.847398,0.249809,-0.594822,0.986898,0.809081,0.272198,0.207567,0.54198,0.831683,0.252332,-0.528973,0.97227,0.363472,0.471869,0.199746,0.999969,0.340414,0.478037,-0.199607,0.999984,0.457243,0.621086,0.497704,0.202493,0.439523,0.643693,-0.149057,0.987358,0.434655,0.762962,0.765476,0.630904,0.421415,0.830131,-0.071891,0.996025,0.41089,0.787511,0.7808,0.802624,0.385362,0.864886,-0.068356,0.983199,0.527925,0.788217,0.671241,0.867688,0.540953,0.865146,-0.224517,0.994637
30,0.987838,0.523735,0.167481,-0.166771,0.99995,0.513429,0.150115,-0.152058,0.999926,0.510507,0.149603,-0.152639,0.999937,0.507894,0.149139,-0.152432,0.999956,0.511544,0.149412,-0.215836,0.999945,0.50678,0.148644,-0.216567,0.999966,0.501216,0.147835,-0.216759,0.999966,0.473486,0.153668,-0.032192,0.999966,0.465785,0.154284,-0.321482,0.999912,0.512849,0.183981,-0.107259,0.999868,0.509982,0.18286,-0.19612,0.999845,0.450132,0.257594,0.179665,0.999964,0.449413,0.233555,-0.447888,0.999974,0.624469,0.283509,0.287618,0.374911,0.638811,0.255219,-0.57896,0.994772,0.782376,0.285567,0.214107,0.531422,0.80218,0.257527,-0.590487,0.98988,0.818584,0.279767,0.226407,0.54998,0.843993,0.258303,-0.703612,0.988069,0.825315,0.273325,0.131594,0.573566,0.847212,0.254448,-0.652184,0.987445,0.812708,0.277573,0.174582,0.551012,0.832228,0.256875,-0.581731,0.973552,0.357564,0.476007,0.201562,0.999971,0.330104,0.485331,-0.201416,0.999985,0.457356,0.618545,0.526293,0.213232,0.441653,0.64429,-0.124648,0.988392,0.433287,0.759195,0.81275,0.647076,0.421463,0.829817,-0.020098,0.996345,0.409784,0.786505,0.829261,0.807739,0.385276,0.864317,-0.014312,0.984598,0.522426,0.787036,0.712405,0.874516,0.541296,0.865262,-0.178493,0.99504
31,1.020766,0.528441,0.174308,-0.14732,0.999951,0.518103,0.156762,-0.131696,0.999925,0.515107,0.156331,-0.132258,0.999938,0.512064,0.155854,-0.132051,0.999956,0.516183,0.156302,-0.196167,0.999944,0.511209,0.155721,-0.196905,0.999967,0.505588,0.155221,-0.197103,0.999966,0.47533,0.161557,-0.009154,0.999966,0.468263,0.1629,-0.299637,0.999913,0.517326,0.192336,-0.086727,0.999869,0.513294,0.191191,-0.175985,0.999848,0.450944,0.264094,0.198637,0.999965,0.45318,0.240665,-0.420263,0.999975,0.628126,0.287531,0.310567,0.382264,0.642527,0.259466,-0.544284,0.994974,0.783459,0.293036,0.245897,0.533379,0.807243,0.267835,-0.549813,0.990285,0.819049,0.286007,0.259262,0.554184,0.850053,0.267126,-0.661399,0.988658,0.82865,0.279927,0.16594,0.57773,0.854818,0.262231,-0.601883,0.988019,0.817483,0.284099,0.207432,0.55601,0.840453,0.264867,-0.537867,0.974847,0.349288,0.48069,0.20017,0.999972,0.322971,0.490356,-0.199987,0.999985,0.45771,0.618734,0.502545,0.210645,0.449221,0.644354,-0.109439,0.989147,0.433506,0.760177,0.768772,0.649956,0.421237,0.829965,0.01416,0.996591,0.40944,0.788763,0.784034,0.80708,0.385186,0.863526,0.023821,0.985863,0.525806,0.786039,0.670883,0.877483,0.538845,0.862955,-0.113613,0.995351
32,1.053694,0.533381,0.188407,-0.120758,0.999952,0.522217,0.171495,-0.105888,0.999922,0.519463,0.171082,-0.106443,0.999937,0.516467,0.170568,-0.106208,0.999954,0.520167,0.170763,-0.169736,0.999943,0.515307,0.169945,-0.170467,0.999966,0.509737,0.1691,-0.170659,0.999966,0.480688,0.175237,0.009326,0.999965,0.474568,0.175517,-0.278284,0.999912,0.522229,0.205534,-0.063042,0.999865,0.51873,0.20457,-0.151481,0.999847,0.45502,0.27589,0.213165,0.999965,0.456194,0.254314,-0.404848,0.999976,0.631661,0.298857,0.319092,0.375367,0.646504,0.270777,-0.527233,0.995053,0.788023,0.303834,0.2565,0.518394,0.809833,0.281222,-0.518811,0.990395,0.825267,0.299805,0.271582,0.542727,0.851429,0.282266,-0.628014,0.988936,0.83365,0.29334,0.179653,0.565867,0.856685,0.278084,-0.566824,0.988247,0.823348,0.297621,0.218832,0.545042,0.84256,0.280569,-0.505791,0.975482,0.338447,0.488301,0.199723,0.999973,0.314016,0.495948,-0.199535,0.999986,0.458795,0.619281,0.50217,0.202713,0.460074,0.644145,-0.110983,0.989668,0.43245,0.764845,0.763134,0.64864,0.421234,0.831424,0.022673,0.99678,0.404092,0.793093,0.777939,0.804066,0.38536,0.863533,0.034464,0.986981,0.525896,0.784541,0.668362,0.878358,0.538876,0.863124,-0.086162,0.995591
33,1.086622,0.5363,0.192631,-0.090775,0.999952,0.526366,0.174886,-0.076236,0.99992,0.523001,0.174466,-0.076776,0.999936,0.519205,0.173885,-0.076571,0.999954,0.524578,0.17399,-0.142296,0.999941,0.519865,0.173242,-0.143008,0.999966,0.514368,0.172443,-0.143197,0.999965,0.481916,0.177756,0.039428,0.999965,0.476985,0.178151,-0.257182,0.999911,0.523575,0.210165,-0.032509,0.999862,0.520774,0.209273,-0.123511,0.999846,0.458042,0.27768,0.247586,0.999965,0.459351,0.257627,-0.392821,0.999976,0.633559,0.302151,0.355723,0.365566,0.64595,0.273972,-0.516106,0.99479,0.788234,0.303645,0.284487,0.503603,0.808656,0.284285,-0.492313,0.989586,0.825832,0.301132,0.298956,0.531154,0.850194,0.285042,-0.595837,0.988398,0.833665,0.297084,0.20913,0.553973,0.855209,0.282811,-0.534593,0.987557,0.824143,0.301305,0.246881,0.533815,0.841022,0.285255,-0.478336,0.974576,0.338215,0.489656,0.19973,0.999973,0.309895,0.49856,-0.199543,0.999986,0.465737,0.618759,0.416999,0.190149,0.462018,0.644096,-0.112956,0.989503,0.433041,0.764724,0.627528,0.624595,0.421109,0.831349,-0.019776,0.996733,0.404828,0.792859,0.638107,0.787164,0.38539,0.862606,-0.010518,0.987761,0.525382,0.784469,0.543206,0.867633,0.537069,0.863079,-0.121484,0.995555
34,1.11955,0.537012,0.19467,-0.073972,0.999952,0.527619,0.176529,-0.060356,0.999918,0.524116,0.176069,-0.060893,0.999936,0.520116,0.175467,-0.060695,0.999953,0.525832,0.175634,-0.126267,0.99994,0.521213,0.174898,-0.126976,0.999966,0.515775,0.174119,-0.12716,0.999964,0.482585,0.179108,0.052878,0.999965,0.477607,0.179527,-0.2431,0.99991,0.524013,0.211883,-0.016358,0.999859,0.521442,0.211059,-0.107116,0.999845,0.457898,0.277599,0.259117,0.999965,0.461759,0.257938,-0.379261,0.999976,0.63318,0.303561,0.370166,0.358097,0.645808,0.275164,-0.500358,0.994559,0.787343,0.303956,0.303655,0.492791,0.807843,0.285221,-0.469355,0.989016,0.82501,0.30213,0.319082,0.523246,0.849282,0.286179,-0.570143,0.988094,0.832856,0.299102,0.230025,0.54575,0.854066,0.284559,-0.508725,0.98714,0.823529,0.303335,0.266456,0.526197,0.840034,0.287072,-0.45496,0.974144,0.338525,0.490388,0.199632,0.999973,0.309448,0.499501,-0.199456,0.999986,0.469495,0.618429,0.396939,0.179668,0.463109,0.644018,-0.116872,0.989502,0.433931,0.764613,0.604524,0.605433,0.420925,0.831368,-0.034682,0.996742,0.406142,0.792349,0.615187,0.77381,0.385397,0.862392,-0.025023,0.988535,0.528464,0.78453,0.525561,0.859805,0.535829,0.863131,-0.125407,0.99559
35,1.152478,0.540192,0.205531,-0.070435,0.999952,0.529629,0.189124,-0.05749,0.999916,0.526249,0.188634,-0.05804,0.999935,0.522449,0.188221,-0.057832,0.999952,0.527957,0.188476,-0.121959,0.999939,0.523341,0.187672,-0.122659,0.999965,0.518007,0.187037,-0.122833,0.999964,0.487156,0.193227,0.048456,0.999964,0.48296,0.192993,-0.241314,0.999909,0.527846,0.222301,-0.016125,0.999854,0.525362,0.221441,-0.105018,0.999843,0.460137,0.28845,0.251196,0.999965,0.464353,0.270298,-0.380225,0.999976,0.634379,0.3136,0.36011,0.348139,0.648658,0.291047,-0.506366,0.994484,0.788791,0.320037,0.294071,0.479393,0.810006,0.301518,-0.483208,0.988828,0.826434,0.319542,0.309944,0.512043,0.850926,0.302293,-0.585954,0.988037,0.833964,0.315042,0.219843,0.534101,0.85568,0.299411,-0.524533,0.987004,0.82535,0.31814,0.256629,0.515374,0.842906,0.301985,-0.469098,0.974073,0.330569,0.494994,0.199473,0.999973,0.3047,0.504989,-0.19929,0.999986,0.473179,0.618851,0.401588,0.169905,0.467643,0.64403,-0.126698,0.98936,0.432955,0.765036,0.625511,0.588985,0.421111,0.831641,-0.030966,0.996736,0.403726,0.792929,0.637733,0.763658,0.385696,0.862381,-0.0191,0.989212,0.525056,0.78457,0.54972,0.852234,0.535835,0.862758,-0.111294,0.995584
36,1.185406,0.541586,0.209366,-0.059594,0.999949,0.530753,0.190883,-0.045354,0.999905,0.527066,0.19053,-0.045875,0.999928,0.523059,0.190198,-0.045676,0.999946,0.529422,0.190248,-0.110398,0.999932,0.524926,0.189676,-0.111099,0.999962,0.51985,0.189251,-0.111301,0.999961,0.48739,0.195037,0.06586,0.99996,0.48367,0.195587,-0.225542,0.999901,0.528368,0.226896,-0.003373,0.999838,0.526367,0.225749,-0.092726,0.999831,0.4611,0.291153,0.27264,0.999964,0.465506,0.273062,-0.368643,0.999977,0.633566,0.318841,0.376574,0.330547,0.648337,0.292368,-0.495017,0.994134,0.788412,0.319768,0.298771,0.457937,0.809752,0.303599,-0.466272,0.988422,0.825712,0.319309,0.313851,0.493079,0.850594,0.305001,-0.567525,0.987756,0.83313,0.316808,0.224172,0.514426,0.855221,0.303311,-0.504054,0.986589,0.824353,0.32027,0.261006,0.496487,0.84239,0.306051,-0.450844,0.973509,0.328625,0.496437,0.199429,0.999972,0.300062,0.504634,-0.19925,0.999986,0.476537,0.618943,0.367634,0.15635,0.471095,0.643695,-0.128183,0.987891,0.433866,0.761165,0.561928,0.551151,0.421107,0.831676,-0.037675,0.996256,0.403872,0.788571,0.571336,0.731206,0.385494,0.862387,-0.026844,0.989427,0.525189,0.784152,0.488007,0.824747,0.535169,0.862375,-0.113491,0.995061
37,1.218334,0.546204,0.218681,-0.069968,0.99995,0.535793,0.202989,-0.056532,0.999906,0.532281,0.202868,-0.057069,0.99993,0.528562,0.202741,-0.056876,0.999947,0.533695,0.20246,-0.120867,0.999934,0.528653,0.202215,-0.121548,0.999963,0.522808,0.201991,-0.121731,0.999961,0.492796,0.208627,0.053203,0.999961,0.488228,0.20864,-0.235838,0.999903,0.533977,0.235972,-0.015233,0.99984,0.531165,0.23494,-0.103811,0.999835,0.468264,0.302274,0.264332,0.999965,0.47202,0.287593,-0.372251,0.999977,0.635816,0.327123,0.358585,0.321694,0.652217,0.312573,-0.496926,0.993891,0.789506,0.335346,0.27061,0.446985,0.811001,0.324794,-0.46727,0.988061,0.827251,0.336049,0.284169,0.483946,0.85149,0.326744,-0.573959,0.98758,0.834183,0.334388,0.192065,0.504728,0.85626,0.324507,-0.511474,0.986325,0.825065,0.337278,0.231658,0.487178,0.84398,0.326482,-0.454493,0.973176,0.322908,0.502111,0.199315,0.999973,0.296718,0.511783,-0.199142,0.999987,0.47977,0.619404,0.373431,0.146228,0.47686,0.643489,-0.158013,0.988006,0.434425,0.76123,0.567862,0.531821,0.421589,0.831809,-0.090694,0.996326,0.403993,0.789129,0.576766,0.718545,0.385497,0.862484,-0.082431,0.990059,0.525698,0.78299,0.487852,0.815497,0.537951,0.862451,-0.162722,0.995187
38,1.251262,0.552524,0.233447,-0.070806,0.999953,0.541885,0.218048,-0.062376,0.999911,0.539053,0.218132,-0.062876,0.999934,0.536062,0.218236,-0.062676,0.99995,0.538709,0.217828,-0.125294,0.999937,0.533025,0.21799,-0.125886,0.999965,0.526742,0.218239,-0.126032,0.999964,0.500831,0.226878,0.030422,0.999963,0.492859,0.227339,-0.250597,0.999908,0.542075,0.25156,-0.024306,0.999848,0.538314,0.250814,-0.110161,0.999844,0.476628,0.314103,0.225354,0.999966,0.476739,0.307014,-0.380108,0.999978,0.638613,0.335792,0.304529,0.320372,0.660511,0.32973,-0.502785,0.994025,0.789033,0.350219,0.209177,0.445918,0.821095,0.344992,-0.498852,0.988551,0.826862,0.351695,0.2176,0.485542,0.858598,0.348773,-0.611111,0.988195,0.833571,0.351317,0.12578,0.505643,0.861533,0.346534,-0.549421,0.98697,0.82456,0.354198,0.170078,0.488613,0.850632,0.347518,-0.486566,0.974503,0.315607,0.508782,0.198085,0.999974,0.292011,0.519204,-0.197881,0.999987,0.481271,0.623077,0.356896,0.142318,0.483395,0.643566,-0.158208,0.988642,0.434094,0.763913,0.54325,0.52841,0.424565,0.831816,-0.093949,0.996546,0.402536,0.789183,0.551969,0.717813,0.388118,0.861683,-0.086663,0.990846,0.519424,0.782894,0.469042,0.815924,0.540125,0.862492,-0.165772,0.995486
39,1.28419,0.554841,0.233412,-0.057082,0.999956,0.543873,0.219013,-0.045806,0.999917,0.540767,0.219485,-0.046308,0.999939,0.537466,0.21989,-0.046091,0.999953,0.541307,0.21844,-0.110804,0.999942,0.536178,0.218866,-0.111444,0.999967,0.530269,0.219114,-0.111625,0.999966,0.503613,0.227267,0.056807,0.999966,0.49569,0.228358,-0.234315,0.999915,0.544764,0.252237,-0.00504,0.999859,0.541394,0.251827,-0.094069,0.999856,0.474911,0.319476,0.255326,0.999968,0.477445,0.305755,-0.37372,0.999979,0.638117,0.346507,0.333823,0.333718,0.65936,0.329156,-0.488857,0.994422,0.788504,0.354506,0.244785,0.461746,0.821353,0.346653,-0.450133,0.989442,0.823341,0.355389,0.259233,0.503367,0.85934,0.349706,-0.555,0.989145,0.829006,0.35525,0.166509,0.52239,0.86175,0.347766,-0.485509,0.988004,0.821957,0.358587,0.205903,0.505968,0.850262,0.348799,-0.432806,0.976575,0.313084,0.512179,0.199855,0.999975,0.288051,0.520287,-0.199637,0.999988,0.481692,0.624918,0.376755,0.144325,0.486267,0.643188,-0.167363,0.989652,0.434101,0.768301,0.583916,0.544319,0.424565,0.831633,-0.089389,0.996856,0.40268,0.790243,0.594679,0.730613,0.388691,0.861223,-0.08177,0.991719,0.525879,0.783617,0.49782,0.825841,0.537105,0.860177,-0.142575,0.995894
40,1.317118,0.55797,0.245235,-0.034425,0.999959,0.547241,0.228278,-0.022179,0.999922,0.544235,0.228333,-0.022676,0.999942,0.540941,0.22848,-0.022436,0.999956,0.545211,0.227778,-0.086216,0.999945,0.540787,0.227764,-0.086862,0.99997,0.535343,0.227736,-0.08703,0.999968,0.507206,0.234604,0.07966,0.999968,0.500405,0.23526,-0.206703,0.99992,0.547342,0.262815,0.017554,0.999867,0.544603,0.261916,-0.070204,0.999865,0.474282,0.326214,0.277276,0.999969,0.481315,0.31266,-0.354182,0.99998,0.640075,0.353503,0.352524,0.332214,0.66128,0.334827,-0.467678,0.994653,0.788796,0.361645,0.251325,0.46791,0.821879,0.356588,-0.417604,0.990096,0.823203,0.361973,0.264159,0.512357,0.86037,0.358728,-0.518541,0.989842,0.828531,0.362139,0.172752,0.530299,0.862505,0.356982,-0.451931,0.988736,0.821837,0.366316,0.212572,0.513745,0.850527,0.3592,-0.400769,0.978076,0.309703,0.515806,0.199983,0.999976,0.285989,0.523772,-0.199769,0.999989,0.484336,0.625773,0.376613,0.142217,0.489089,0.643161,-0.16996,0.990392,0.434857,0.770112,0.572235,0.549084,0.424672,0.831564,-0.088189,0.99708,0.402791,0.791237,0.581997,0.736766,0.389633,0.859007,-0.076573,0.992438,0.53078,0.784064,0.506819,0.830821,0.536742,0.858461,-0.125479,0.9962
41,1.350046,0.561441,0.25011,-0.044576,0.999962,0.548809,0.234044,-0.03207,0.999927,0.546031,0.23416,-0.032567,0.999946,0.543101,0.234262,-0.03233,0.999959,0.546604,0.233604,-0.095768,0.999949,0.542388,0.233727,-0.096423,0.999972,0.537101,0.233978,-0.09659,0.99997,0.509854,0.241358,0.070258,0.999969,0.502848,0.242504,-0.21478,0.999925,0.551724,0.268452,0.007511,0.999875,0.548663,0.267775,-0.079803,0.999873,0.475367,0.332863,0.268123,0.99997,0.48552,0.322162,-0.359774,0.999981,0.639892,0.362208,0.349383,0.332003,0.663986,0.347748,-0.462734,0.994846,0.790658,0.371684,0.24168,0.471353,0.82317,0.367121,-0.390927,0.990695,0.824333,0.372724,0.253595,0.519066,0.863601,0.368385,-0.488451,0.990479,0.829834,0.371514,0.165259,0.535854,0.864929,0.364858,-0.42525,0.989398,0.822244,0.375094,0.203795,0.520347,0.852059,0.367119,-0.37489,0.979451,0.306691,0.519189,0.199951,0.999978,0.283966,0.527906,-0.199739,0.999989,0.492085,0.624149,0.383277,0.143195,0.492752,0.642684,-0.165434,0.991096,0.434952,0.770176,0.58625,0.554249,0.424921,0.83006,-0.049586,0.997282,0.402921,0.790234,0.597087,0.741728,0.389831,0.858062,-0.033208,0.993089,0.531558,0.784078,0.53288,0.834101,0.535351,0.85686,-0.063516,0.996463
42,1.382974,0.563821,0.257578,-0.051456,0.999965,0.551487,0.240594,-0.038884,0.999932,0.548716,0.240454,-0.039405,0.99995,0.545802,0.240295,-0.039183,0.999961,0.549246,0.240062,-0.102842,0.999952,0.54502,0.239883,-0.103507,0.999973,0.539628,0.239865,-0.103677,0.999972,0.512836,0.246648,0.066791,0.999972,0.505514,0.248094,-0.220647,0.999931,0.553965,0.27475,0.002515,0.999883,0.55087,0.274136,-0.085764,0.999881,0.475259,0.338109,0.260061,0.999971,0.486538,0.330588,-0.363009,0.999982,0.63918,0.368554,0.326385,0.335745,0.665383,0.35889,-0.466048,0.995026,0.790571,0.3784,0.225874,0.47821,0.822785,0.376153,-0.392606,0.991238,0.821875,0.38,0.237276,0.528171,0.863293,0.376588,-0.489106,0.991052,0.826187,0.379779,0.153295,0.54363,0.864484,0.373871,-0.428608,0.989989,0.820751,0.384167,0.189736,0.528993,0.851534,0.376309,-0.377656,0.980686,0.302705,0.523432,0.199925,0.999979,0.283245,0.532466,-0.199714,0.99999,0.494258,0.622419,0.431011,0.149865,0.496587,0.642526,-0.166547,0.991843,0.434812,0.768373,0.650369,0.568857,0.42496,0.826553,-0.042669,0.997492,0.402992,0.787621,0.664247,0.750959,0.389552,0.857188,-0.025508,0.993695,0.528545,0.779829,0.631375,0.840728,0.531368,0.855224,-0.055452,0.996734
43,1.415902,0.565135,0.257495,-0.031943,0.999967,0.552789,0.241121,-0.019081,0.999936,0.549641,0.241362,-0.019572,0.999953,0.546368,0.241433,-0.019334,0.999964,0.551073,0.240586,-0.081604,0.999956,0.546829,0.240686,-0.08226,0.999975,0.541575,0.240637,-0.082426,0.999974,0.514136,0.247858,0.081126,0.999973,0.507711,0.249363,-0.198885,0.999935,0.554638,0.274078,0.019094,0.99989,0.552037,0.274027,-0.066837,0.999889,0.475165,0.341588,0.27123,0.999972,0.48725,0.330955,-0.344306,0.999983,0.63825,0.375091,0.343605,0.340483,0.666627,0.356449,-0.436178,0.995102,0.785977,0.38538,0.256084,0.488137,0.824871,0.376085,-0.340367,0.991682,0.815806,0.384975,0.27079,0.53961,0.863633,0.375651,-0.431075,0.991517,0.820047,0.385563,0.187691,0.553901,0.864113,0.375032,-0.36763,0.990456,0.814222,0.389413,0.220759,0.539479,0.851338,0.377147,-0.323639,0.981717,0.301173,0.52513,0.199906,0.99998,0.283698,0.532513,-0.199693,0.999991,0.495428,0.62235,0.434043,0.152263,0.496926,0.642145,-0.159282,0.992477,0.434535,0.768033,0.653828,0.57527,0.424994,0.82449,-0.023932,0.997666,0.402715,0.787144,0.667612,0.755897,0.389371,0.855927,-0.005852,0.994235,0.526969,0.778713,0.63529,0.843744,0.529581,0.85427,-0.025994,0.996963
44,1.44883,0.565407,0.263834,-0.03621,0.999969,0.55376,0.246488,-0.023961,0.99994,0.550731,0.246299,-0.024452,0.999956,0.547418,0.246105,-0.024211,0.999966,0.552109,0.246183,-0.085042,0.999958,0.547616,0.245908,-0.085697,0.999977,0.542156,0.245794,-0.085872,0.999976,0.514707,0.253637,0.074721,0.999975,0.508112,0.254477,-0.199561,0.999939,0.555387,0.280266,0.013848,0.999897,0.553018,0.280241,-0.07029,0.999895,0.479036,0.345973,0.267951,0.999972,0.489628,0.337864,-0.342,0.999984,0.639273,0.378997,0.333263,0.346477,0.668352,0.36673,-0.437707,0.995183,0.78762,0.394283,0.245648,0.497318,0.824333,0.383214,-0.356974,0.992054,0.817337,0.394471,0.259776,0.549742,0.863775,0.384228,-0.450565,0.991917,0.82189,0.394814,0.17856,0.562906,0.864231,0.383439,-0.387942,0.990848,0.815147,0.398752,0.210931,0.548834,0.851298,0.386409,-0.341269,0.982585,0.300325,0.528544,0.199458,0.999981,0.281696,0.535869,-0.199239,0.999991,0.498218,0.622337,0.434281,0.160899,0.498616,0.642145,-0.163023,0.993131,0.436216,0.767497,0.652035,0.593589,0.425086,0.824697,-0.025686,0.99786,0.404121,0.786791,0.665345,0.766357,0.389064,0.855258,-0.012004,0.994753,0.530613,0.778606,0.625632,0.851442,0.525507,0.854184,-0.058064,0.997213
45,1.481758,0.567818,0.27442,-0.057917,0.999972,0.554713,0.25747,-0.046692,0.999945,0.551571,0.257337,-0.047186,0.99996,0.54823,0.257229,-0.046917,0.999969,0.553118,0.257608,-0.104049,0.999962,0.548734,0.25776,-0.104671,0.999978,0.543559,0.257831,-0.104841,0.999977,0.516095,0.266463,0.043974,0.999977,0.510223,0.267434,-0.21333,0.999944,0.559142,0.291305,-0.011469,0.999905,0.556974,0.291218,-0.090704,0.999903,0.483529,0.353104,0.227071,0.999973,0.493652,0.3512,-0.343651,0.999984,0.6391,0.382124,0.297023,0.360789,0.669195,0.388779,-0.443782,0.995337,0.784601,0.400519,0.20292,0.519323,0.823932,0.403401,-0.359906,0.99252,0.81262,0.401412,0.214023,0.570111,0.863563,0.403639,-0.453503,0.99238,0.817435,0.401236,0.133584,0.582203,0.863807,0.399245,-0.394791,0.991328,0.812595,0.404018,0.168736,0.568151,0.850997,0.401746,-0.345461,0.983547,0.300691,0.53482,0.198171,0.999982,0.282233,0.545427,-0.197945,0.999992,0.500459,0.622729,0.476969,0.176052,0.503703,0.642964,-0.152065,0.993721,0.43695,0.766298,0.722735,0.614851,0.425489,0.824744,-0.020496,0.998034,0.404228,0.782944,0.738819,0.77735,0.388832,0.85488,-0.005814,0.995204,0.533678,0.777643,0.701104,0.859955,0.525708,0.853549,-0.049151,0.997434
