frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
123,4.1,0.353932,0.614593,-0.057775,0.996283,0.338616,0.591588,-0.084603,0.995869,0.33907,0.586881,-0.084985,0.99459,0.339768,0.582556,-0.084842,0.996143,0.33741,0.59287,-0.046447,0.99797,0.337327,0.589506,-0.04711,0.998504,0.337247,0.58616,-0.04732,0.998999,0.348624,0.546506,-0.162095,0.995672,0.345919,0.547769,0.010661,0.99836,0.368697,0.600869,-0.078131,0.994028,0.368702,0.601834,-0.030508,0.995651,0.417765,0.526365,-0.2177,0.996839,0.39663,0.490185,0.091324,0.997794,0.380378,0.731078,-0.293953,0.791283,0.394079,0.68225,0.122049,0.164402,0.295381,0.915053,-0.315748,0.861574,0.407311,0.879195,0.02843,0.534984,0.269433,0.950112,-0.372043,0.877114,0.388014,0.898574,0.017249,0.59116,0.264437,0.939525,-0.360435,0.870843,0.386263,0.908876,-0.030756,0.599048,0.276917,0.930426,-0.315005,0.816454,0.391897,0.903505,0.004069,0.577715,0.633925,0.299243,-0.101275,0.999169,0.586307,0.303796,0.10078,0.999282,0.6951,0.586813,0.012615,0.842704,0.611458,0.587513,0.213177,0.052106,0.750039,0.869223,0.108551,0.890603,0.641442,0.828703,0.338516,0.113508,0.764458,0.901967,0.114855,0.929571,0.677088,0.878925,0.350716,0.162487,0.707151,0.95601,0.042946,0.903342,0.596727,0.927676,0.319385,0.191501
124,4.133333,0.3523,0.617934,-0.049448,0.995689,0.336337,0.595013,-0.075459,0.995054,0.336903,0.590362,-0.075844,0.993351,0.337524,0.586071,-0.075694,0.995305,0.335048,0.596344,-0.037621,0.997688,0.33511,0.593005,-0.038286,0.998279,0.33506,0.589504,-0.038484,0.99889,0.346452,0.550117,-0.15153,0.994628,0.344479,0.550481,0.019655,0.99819,0.366441,0.604534,-0.069534,0.992982,0.366498,0.605075,-0.02236,0.99504,0.417139,0.530865,-0.212083,0.996648,0.396319,0.492765,0.10177,0.997722,0.38135,0.732076,-0.290035,0.77025,0.394332,0.683581,0.133772,0.152241,0.300902,0.925735,-0.310255,0.846916,0.413459,0.886093,0.044157,0.512749,0.27614,0.957327,-0.366798,0.863457,0.392114,0.904286,0.034424,0.569611,0.26946,0.946786,-0.353847,0.85549,0.391161,0.913478,-0.014085,0.577201,0.282173,0.93898,-0.30903,0.797859,0.397815,0.909309,0.019781,0.554618,0.633787,0.298776,-0.101461,0.99916,0.586031,0.304,0.100953,0.999281,0.697692,0.587695,0.025862,0.825643,0.603276,0.590701,0.217298,0.048557,0.752102,0.869747,0.121217,0.875089,0.632095,0.837463,0.354631,0.105541,0.768905,0.901802,0.127706,0.921102,0.661653,0.892254,0.367813,0.154249,0.71185,0.961105,0.058361,0.889852,0.580629,0.92781,0.336664,0.179534
125,4.166667,0.350811,0.620361,-0.029281,0.995468,0.3346,0.598019,-0.054486,0.994738,0.335117,0.593458,-0.054866,0.992875,0.335634,0.589251,-0.054707,0.994973,0.333388,0.59938,-0.017506,0.997605,0.33341,0.596031,-0.01817,0.998217,0.333294,0.592435,-0.018339,0.998869,0.344707,0.553817,-0.129603,0.99422,0.343032,0.553787,0.037595,0.998166,0.364932,0.607763,-0.049387,0.992652,0.365039,0.608105,-0.003398,0.994894,0.417099,0.534873,-0.192654,0.996636,0.395954,0.498228,0.11841,0.997727,0.381564,0.736501,-0.270285,0.757608,0.394815,0.687547,0.158238,0.142483,0.306367,0.934748,-0.296837,0.840736,0.416529,0.892659,0.077305,0.500277,0.280879,0.9625,-0.35359,0.858007,0.394848,0.908691,0.06963,0.558287,0.273954,0.951969,-0.339536,0.848715,0.393973,0.917636,0.020722,0.565593,0.286463,0.946122,-0.295143,0.789246,0.400837,0.914488,0.053217,0.541276,0.633636,0.298623,-0.101237,0.99918,0.585814,0.304367,0.100726,0.999298,0.697084,0.587846,0.010974,0.825652,0.59666,0.595977,0.218929,0.046178,0.755372,0.871045,0.098867,0.873477,0.620563,0.846383,0.350388,0.100045,0.773575,0.90165,0.104214,0.921298,0.643436,0.894385,0.363106,0.150043,0.718722,0.964481,0.027902,0.889647,0.566998,0.924329,0.334426,0.17269
126,4.2,0.346755,0.622717,-0.01707,0.995507,0.330751,0.600902,-0.041724,0.994748,0.331517,0.596346,-0.042102,0.992857,0.332261,0.592265,-0.04194,0.994956,0.329433,0.60217,-0.005643,0.99765,0.329787,0.59853,-0.006306,0.99825,0.32993,0.594873,-0.006462,0.9989,0.342214,0.556736,-0.115744,0.994194,0.340545,0.556191,0.047451,0.998221,0.361908,0.610208,-0.036915,0.99268,0.361504,0.610619,0.007937,0.994976,0.417102,0.538727,-0.179064,0.996673,0.395569,0.499628,0.126752,0.997756,0.38177,0.743779,-0.250143,0.751517,0.395505,0.689238,0.165547,0.133918,0.309982,0.944583,-0.273735,0.83889,0.420755,0.896486,0.084187,0.491088,0.285481,0.969552,-0.329983,0.856125,0.401468,0.911457,0.076373,0.550376,0.278482,0.958204,-0.31629,0.845866,0.401468,0.920364,0.027265,0.557424,0.290566,0.953342,-0.272156,0.785711,0.406962,0.918135,0.060157,0.531735,0.633752,0.299138,-0.10096,0.999215,0.585749,0.304438,0.100443,0.999326,0.700103,0.590408,0.014997,0.830541,0.590658,0.596819,0.222389,0.04451,0.757643,0.871135,0.09662,0.875664,0.612919,0.848834,0.359861,0.096109,0.776259,0.900929,0.102027,0.922812,0.632008,0.899957,0.373331,0.147876,0.722295,0.966618,0.033339,0.891889,0.554927,0.924442,0.340053,0.168674
127,4.233333,0.344832,0.622472,-0.015753,0.995717,0.328832,0.601554,-0.040888,0.99495,0.329541,0.597281,-0.041266,0.993127,0.330285,0.593525,-0.041092,0.995138,0.327577,0.602437,-0.004046,0.997756,0.327913,0.598729,-0.004689,0.99833,0.328082,0.59507,-0.004833,0.998955,0.339706,0.558582,-0.115428,0.994346,0.338148,0.556531,0.051426,0.998297,0.359696,0.609858,-0.035604,0.992824,0.359299,0.610206,0.010306,0.995109,0.416101,0.542505,-0.18187,0.996735,0.394656,0.499327,0.134445,0.99777,0.387,0.74417,-0.253028,0.747477,0.39654,0.689439,0.16603,0.126329,0.31249,0.946069,-0.271672,0.836895,0.42318,0.896254,0.077425,0.478951,0.289315,0.972994,-0.328526,0.853779,0.405256,0.913356,0.068137,0.537813,0.283941,0.964718,-0.313212,0.842668,0.405382,0.922327,0.019721,0.544691,0.29752,0.957282,-0.2692,0.781727,0.410076,0.91955,0.053153,0.518137,0.63375,0.300923,-0.100998,0.999242,0.585729,0.304616,0.100479,0.999346,0.70119,0.592045,0.018348,0.831441,0.582594,0.597125,0.230195,0.042178,0.763076,0.870294,0.095461,0.875488,0.599808,0.856816,0.363423,0.091505,0.781356,0.895742,0.100352,0.923108,0.619804,0.906156,0.377745,0.145128,0.732026,0.967548,0.028116,0.891874,0.543189,0.925253,0.346321,0.163179
128,4.266667,0.343231,0.62416,-0.027656,0.995927,0.32776,0.603047,-0.053379,0.99516,0.328918,0.598311,-0.053748,0.993383,0.329882,0.594243,-0.053588,0.995313,0.326397,0.604266,-0.0163,0.997875,0.327079,0.600165,-0.01694,0.998419,0.327506,0.596057,-0.017101,0.999015,0.339192,0.558581,-0.128792,0.994517,0.337427,0.556716,0.039237,0.998395,0.359354,0.61049,-0.047757,0.993096,0.358688,0.610664,-0.001435,0.99533,0.415445,0.540882,-0.188466,0.996745,0.394109,0.502185,0.121629,0.997839,0.388995,0.743124,-0.270395,0.738138,0.398154,0.69193,0.1526,0.121208,0.314715,0.946825,-0.300013,0.828952,0.426302,0.89563,0.064987,0.477382,0.292133,0.974792,-0.357513,0.846007,0.406188,0.914514,0.056137,0.534904,0.286766,0.967537,-0.338251,0.833765,0.407342,0.923503,0.007679,0.541288,0.297917,0.959214,-0.296273,0.771208,0.414179,0.919641,0.040873,0.513672,0.633751,0.301621,-0.101147,0.999283,0.585487,0.306745,0.100634,0.999385,0.704086,0.592217,0.012914,0.83657,0.580377,0.601036,0.229684,0.042191,0.763352,0.870365,0.091515,0.879344,0.594083,0.872986,0.365106,0.091263,0.781844,0.894154,0.09641,0.923691,0.614977,0.917577,0.379437,0.146555,0.737702,0.969707,0.021714,0.894782,0.538633,0.928986,0.34931,0.165169
129,4.3,0.341754,0.624318,-0.031986,0.996107,0.327185,0.603198,-0.057454,0.995334,0.328314,0.59833,-0.057814,0.993602,0.329229,0.594142,-0.057655,0.995458,0.325815,0.604536,-0.020966,0.997977,0.326449,0.600331,-0.021603,0.998497,0.326845,0.596086,-0.021768,0.999069,0.338038,0.558315,-0.131737,0.994666,0.33629,0.556613,0.033799,0.998485,0.35842,0.610271,-0.051952,0.993308,0.357692,0.610489,-0.006258,0.995516,0.415662,0.539596,-0.193566,0.996741,0.393924,0.501961,0.116163,0.997884,0.390596,0.742239,-0.274415,0.732728,0.400375,0.693334,0.146313,0.118328,0.323345,0.947637,-0.300251,0.823608,0.42881,0.899215,0.063714,0.478115,0.298178,0.974573,-0.356356,0.841269,0.409338,0.917542,0.057194,0.53416,0.290412,0.967359,-0.338606,0.828015,0.411076,0.925242,0.009004,0.540242,0.304505,0.959433,-0.297007,0.764868,0.416346,0.921383,0.040107,0.512124,0.634037,0.302116,-0.099492,0.999325,0.58545,0.307451,0.099,0.999423,0.704871,0.59281,0.007197,0.847254,0.578736,0.606264,0.216255,0.044166,0.766561,0.869892,0.060413,0.887464,0.591092,0.88329,0.343618,0.096017,0.789348,0.890473,0.063431,0.928222,0.609051,0.927085,0.356888,0.154806,0.739303,0.971222,-0.015272,0.901819,0.535847,0.932159,0.329889,0.175791
130,4.333333,0.340345,0.621735,-0.034206,0.996338,0.326631,0.601566,-0.059863,0.995576,0.327878,0.59663,-0.060218,0.99392,0.328945,0.592449,-0.06006,0.995673,0.325152,0.603008,-0.023356,0.998102,0.3258,0.598726,-0.023991,0.998592,0.326272,0.594398,-0.02416,0.999131,0.33749,0.557198,-0.134791,0.994905,0.335393,0.555075,0.031063,0.998587,0.357512,0.607439,-0.054445,0.993656,0.356437,0.607143,-0.00869,0.995783,0.415271,0.538985,-0.197018,0.996806,0.392401,0.499876,0.112821,0.997981,0.391482,0.741467,-0.275987,0.732992,0.403737,0.693057,0.142801,0.119508,0.333956,0.945744,-0.294887,0.82308,0.43263,0.899092,0.059285,0.489532,0.310055,0.97354,-0.348904,0.840554,0.414908,0.917325,0.052033,0.542866,0.302119,0.966774,-0.332609,0.826738,0.416099,0.924983,0.004163,0.548731,0.317511,0.958071,-0.291827,0.763926,0.42096,0.920969,0.035728,0.520144,0.634122,0.303638,-0.099139,0.999368,0.585346,0.308452,0.098663,0.999462,0.706201,0.59352,-0.002035,0.857876,0.57891,0.608383,0.204391,0.047997,0.770092,0.867574,0.054022,0.895002,0.589416,0.88896,0.31883,0.103184,0.792764,0.88506,0.057604,0.932217,0.60746,0.93213,0.330723,0.165037,0.746235,0.973149,-0.020421,0.908242,0.533545,0.935395,0.302067,0.189974
131,4.366667,0.338235,0.617776,-0.050715,0.996608,0.324379,0.598151,-0.078636,0.995863,0.325728,0.592631,-0.078969,0.994321,0.327012,0.587937,-0.078825,0.995936,0.322998,0.599988,-0.041002,0.99824,0.323703,0.595429,-0.041626,0.998699,0.324368,0.590831,-0.041799,0.999198,0.335674,0.551538,-0.157905,0.995234,0.333147,0.551145,0.013857,0.998701,0.355716,0.603676,-0.072274,0.994081,0.35422,0.603445,-0.024751,0.996091,0.414593,0.533946,-0.221833,0.996896,0.391381,0.498872,0.09719,0.998088,0.392068,0.741082,-0.306257,0.74561,0.406976,0.693037,0.132657,0.128767,0.340451,0.950179,-0.315997,0.829041,0.43721,0.899234,0.055887,0.512685,0.317877,0.982318,-0.369743,0.845362,0.421611,0.91948,0.048569,0.56153,0.308391,0.974538,-0.350513,0.831586,0.423188,0.926394,0.000363,0.567135,0.322411,0.964839,-0.311915,0.770923,0.427701,0.921762,0.032228,0.538824,0.634502,0.305067,-0.099234,0.999413,0.585211,0.313004,0.098774,0.999502,0.706426,0.59387,-0.033578,0.870645,0.579218,0.616961,0.210685,0.057931,0.773739,0.867596,0.036457,0.904312,0.590293,0.897451,0.330666,0.125478,0.795534,0.885381,0.040898,0.937829,0.607489,0.940201,0.343935,0.190144,0.748837,0.973166,-0.037412,0.916228,0.536138,0.95141,0.313156,0.222606
132,4.4,0.332828,0.607575,-0.069615,0.996894,0.319969,0.589175,-0.098015,0.996188,0.321235,0.58346,-0.098338,0.994779,0.322647,0.578444,-0.09821,0.996243,0.318312,0.59203,-0.059838,0.998387,0.3186,0.588187,-0.060464,0.998811,0.318981,0.58448,-0.060644,0.999267,0.330751,0.540462,-0.173672,0.995618,0.326792,0.54637,0.000119,0.998817,0.350519,0.594207,-0.089517,0.994545,0.348556,0.59594,-0.041343,0.996414,0.412174,0.515842,-0.232287,0.997033,0.38742,0.497753,0.085133,0.998206,0.398139,0.735174,-0.313562,0.763012,0.40861,0.692337,0.116241,0.146237,0.355651,0.948091,-0.316747,0.838823,0.435783,0.898139,0.041408,0.541429,0.335393,0.980943,-0.36981,0.854088,0.419399,0.919296,0.037214,0.586212,0.328681,0.976198,-0.350597,0.840881,0.420349,0.926188,-0.010485,0.591731,0.34247,0.964083,-0.312591,0.783808,0.425249,0.921418,0.018496,0.564289,0.634388,0.308874,-0.099029,0.999461,0.585063,0.329699,0.098607,0.999542,0.710086,0.596029,-0.078468,0.883201,0.579965,0.627859,0.195631,0.082156,0.779922,0.862594,-0.017126,0.913569,0.593323,0.905523,0.301803,0.168153,0.802395,0.875153,-0.013773,0.94373,0.610924,0.947772,0.312898,0.233862,0.76072,0.975166,-0.09539,0.924292,0.539145,0.958634,0.279964,0.274629
133,4.433333,0.325941,0.607726,-0.081422,0.997128,0.313455,0.589059,-0.111392,0.996448,0.315167,0.583399,-0.111726,0.995148,0.316798,0.578443,-0.111616,0.996498,0.311479,0.591612,-0.072545,0.998503,0.312242,0.587616,-0.07315,0.998901,0.313025,0.583818,-0.07334,0.999322,0.326672,0.539099,-0.193117,0.99593,0.323118,0.545373,-0.016045,0.99891,0.345153,0.594428,-0.103224,0.99493,0.344109,0.596501,-0.054102,0.996676,0.412597,0.511227,-0.253874,0.997152,0.385536,0.496754,0.072588,0.998279,0.40098,0.73346,-0.331493,0.774236,0.408405,0.691315,0.112714,0.154622,0.371535,0.947577,-0.327753,0.845383,0.435625,0.892215,0.042236,0.55511,0.3573,0.980374,-0.379162,0.859708,0.417354,0.917647,0.039353,0.596596,0.348983,0.974388,-0.360122,0.846961,0.418145,0.924401,-0.008643,0.6023,0.362259,0.962623,-0.323256,0.792289,0.423991,0.917745,0.019395,0.575414,0.634274,0.312195,-0.099516,0.999503,0.584989,0.344236,0.099148,0.999578,0.715071,0.602621,-0.056389,0.892528,0.582999,0.634867,0.199436,0.08746,0.782853,0.864083,0.027712,0.921072,0.594314,0.908457,0.310703,0.183219,0.802999,0.875855,0.031813,0.948216,0.612131,0.952394,0.322158,0.250734,0.761541,0.975952,-0.059222,0.930646,0.541779,0.960814,0.286415,0.298832
134,4.466667,0.320478,0.607205,-0.082271,0.997227,0.309481,0.587221,-0.113746,0.996462,0.311103,0.581987,-0.11407,0.995215,0.312725,0.577246,-0.113958,0.996493,0.307722,0.589624,-0.074997,0.998537,0.308438,0.585894,-0.075622,0.99894,0.309107,0.582188,-0.075841,0.999348,0.323445,0.53765,-0.199158,0.99601,0.320463,0.543553,-0.022564,0.998971,0.339551,0.594474,-0.104792,0.995083,0.339106,0.59646,-0.055755,0.996814,0.412549,0.506951,-0.254812,0.997136,0.379924,0.491507,0.065232,0.99834,0.402362,0.739828,-0.328665,0.777076,0.408284,0.68728,0.108009,0.160098,0.368657,0.950785,-0.325379,0.846533,0.435102,0.871183,0.041775,0.568828,0.352431,0.986056,-0.37875,0.8612,0.415769,0.904084,0.039134,0.607594,0.342883,0.982838,-0.359222,0.848636,0.416529,0.910382,-0.008974,0.613232,0.355122,0.967176,-0.321529,0.79555,0.422505,0.901316,0.01925,0.586236,0.633976,0.318874,-0.099791,0.99954,0.584647,0.346681,0.099441,0.99961,0.717351,0.608103,-0.040168,0.901572,0.585779,0.638601,0.211308,0.094694,0.784304,0.864398,0.0524,0.928286,0.596647,0.915153,0.334289,0.201997,0.802604,0.876859,0.057077,0.952505,0.615149,0.955582,0.347986,0.26785,0.762459,0.977507,-0.035684,0.936755,0.543306,0.969711,0.310966,0.325625
135,4.5,0.315471,0.605564,-0.077088,0.996823,0.304005,0.583345,-0.111206,0.995691,0.305614,0.578333,-0.111509,0.994343,0.307238,0.573671,-0.111363,0.995839,0.302374,0.584439,-0.070496,0.998218,0.303124,0.580134,-0.071121,0.998739,0.303887,0.575842,-0.071309,0.99923,0.319286,0.531966,-0.190703,0.995401,0.316308,0.536077,-0.023094,0.998826,0.335016,0.59323,-0.102646,0.994186,0.334802,0.595024,-0.053104,0.996195,0.412769,0.508013,-0.248632,0.996889,0.377234,0.482587,0.062913,0.998009,0.403254,0.752576,-0.28243,0.75908,0.40792,0.683764,0.096796,0.148666,0.370387,0.954057,-0.235694,0.828082,0.416891,0.861774,0.035533,0.524228,0.356284,0.993408,-0.2804,0.845985,0.409257,0.89681,0.033103,0.562258,0.346853,0.983138,-0.266763,0.833252,0.409959,0.903778,-0.012579,0.567942,0.355344,0.967869,-0.232281,0.7786,0.415223,0.89307,0.014051,0.543404,0.633963,0.322544,-0.098539,0.999559,0.584601,0.345425,0.098199,0.99962,0.719106,0.612344,0.030325,0.896774,0.587716,0.642196,0.211115,0.088991,0.787808,0.8634,0.115883,0.930298,0.601167,0.918146,0.331868,0.192638,0.808008,0.874588,0.120177,0.951876,0.620631,0.954717,0.344948,0.257663,0.769816,0.977562,0.038859,0.936382,0.546538,0.970193,0.31089,0.313717
136,4.533333,0.311578,0.601115,-0.086461,0.994544,0.300749,0.576638,-0.118746,0.992353,0.302228,0.571777,-0.11912,0.990458,0.303709,0.567167,-0.119027,0.993273,0.299323,0.576752,-0.082132,0.996467,0.30002,0.572143,-0.08275,0.997445,0.300664,0.567693,-0.082993,0.99843,0.315943,0.525138,-0.200073,0.992956,0.312912,0.528457,-0.038891,0.997563,0.33087,0.590407,-0.108755,0.989853,0.330698,0.592099,-0.063148,0.992523,0.412668,0.508782,-0.266527,0.996158,0.374694,0.480554,0.057438,0.996089,0.403614,0.753887,-0.313671,0.727471,0.402767,0.688199,0.075782,0.134732,0.374607,0.958552,-0.257547,0.78101,0.402414,0.875594,0.005347,0.472806,0.356837,0.996283,-0.309097,0.801992,0.387308,0.909325,0.002742,0.507589,0.344764,0.984931,-0.295435,0.789373,0.386377,0.91429,-0.040344,0.512795,0.355502,0.97106,-0.255854,0.733842,0.392207,0.907267,-0.016252,0.490913,0.63397,0.327153,-0.099012,0.999553,0.584714,0.348494,0.098678,0.999598,0.719857,0.616602,0.028461,0.867417,0.590779,0.641883,0.225528,0.081176,0.790245,0.863418,0.117209,0.919754,0.606327,0.917456,0.33424,0.177793,0.811664,0.873847,0.122066,0.941818,0.625087,0.95323,0.345631,0.240045,0.775138,0.979765,0.037559,0.921087,0.550092,0.969948,0.311993,0.290643
137,4.566667,0.308754,0.584497,-0.103061,0.994727,0.298611,0.561704,-0.135953,0.992616,0.299567,0.556354,-0.136324,0.990846,0.300706,0.551379,-0.13625,0.99356,0.297546,0.563055,-0.098873,0.996554,0.297892,0.558761,-0.099475,0.99751,0.298187,0.554504,-0.099693,0.998465,0.313021,0.514307,-0.221379,0.993315,0.309908,0.518858,-0.054362,0.997626,0.327159,0.573589,-0.125223,0.990355,0.326384,0.575233,-0.07881,0.992826,0.411838,0.504584,-0.283114,0.996393,0.36231,0.470401,0.041861,0.996143,0.412358,0.752612,-0.333146,0.745752,0.372654,0.665026,0.069013,0.12668,0.382705,0.957825,-0.280956,0.795266,0.359832,0.839662,-0.006124,0.437099,0.36658,0.996506,-0.330371,0.81382,0.354188,0.872759,-0.012519,0.471781,0.354939,0.985143,-0.317843,0.801908,0.355888,0.88078,-0.056017,0.477214,0.365132,0.970074,-0.277617,0.747726,0.361738,0.87266,-0.028099,0.457776,0.631638,0.330598,-0.099431,0.999586,0.584078,0.355965,0.099153,0.999623,0.71959,0.615868,0.00585,0.875687,0.59661,0.646769,0.201972,0.079343,0.796098,0.863437,0.107978,0.925685,0.615844,0.919208,0.319671,0.176449,0.820154,0.870023,0.111955,0.945515,0.636292,0.952317,0.330857,0.238293,0.78333,0.979572,0.020883,0.926372,0.565063,0.974816,0.281349,0.293081
138,4.6,0.306733,0.581014,-0.096224,0.994706,0.296066,0.557583,-0.128193,0.992502,0.297876,0.552083,-0.128562,0.990789,0.299672,0.547126,-0.128474,0.99352,0.294036,0.559592,-0.091943,0.996473,0.294762,0.555551,-0.09255,0.997475,0.295367,0.551709,-0.092768,0.998444,0.311779,0.509345,-0.211982,0.993298,0.307095,0.515614,-0.048776,0.997591,0.326521,0.570691,-0.117758,0.990385,0.324947,0.573424,-0.072331,0.992811,0.410541,0.504902,-0.273458,0.996553,0.358678,0.47,0.045258,0.996169,0.415393,0.752317,-0.327703,0.756086,0.367857,0.664373,0.076057,0.120149,0.389867,0.95685,-0.27425,0.804434,0.352028,0.820001,0.002206,0.40907,0.374964,0.994931,-0.323253,0.821376,0.349834,0.854991,-0.00444,0.443382,0.362606,0.984151,-0.310241,0.810051,0.352378,0.858346,-0.048667,0.449262,0.372937,0.968948,-0.270642,0.755984,0.357286,0.848618,-0.019947,0.431334,0.63129,0.330635,-0.098905,0.999608,0.583573,0.361927,0.098659,0.999638,0.720285,0.615221,-0.006236,0.873048,0.604061,0.660646,0.175241,0.074609,0.798657,0.860977,0.098013,0.923828,0.621411,0.921196,0.291982,0.165549,0.820393,0.865389,0.101467,0.943271,0.640213,0.956967,0.303228,0.226052,0.786424,0.97675,0.015166,0.923622,0.569892,0.98009,0.253565,0.278993
139,4.633333,0.299226,0.577194,-0.098363,0.995076,0.29147,0.552596,-0.1301,0.993025,0.293433,0.547261,-0.130464,0.991452,0.295209,0.542474,-0.130367,0.993979,0.289508,0.554455,-0.093029,0.996708,0.290268,0.550351,-0.093627,0.997648,0.290833,0.546072,-0.093819,0.998549,0.308543,0.504655,-0.214017,0.993786,0.303004,0.51145,-0.047048,0.997757,0.320591,0.568267,-0.119889,0.9911,0.318797,0.570332,-0.073654,0.99333,0.410677,0.503249,-0.280307,0.996809,0.353353,0.465935,0.050166,0.996391,0.416421,0.751872,-0.325661,0.776602,0.356812,0.649185,0.099264,0.12259,0.39639,0.956333,-0.278667,0.821684,0.332724,0.800873,0.038989,0.418307,0.383833,0.994987,-0.328341,0.836609,0.325777,0.837656,0.033112,0.453297,0.370063,0.9855,-0.314651,0.826202,0.330234,0.844021,-0.010604,0.460091,0.379711,0.968351,-0.275268,0.775746,0.337395,0.831838,0.017257,0.441645,0.631172,0.332442,-0.101046,0.999629,0.583461,0.365114,0.100879,0.999651,0.722488,0.615958,-0.008602,0.878842,0.608933,0.669847,0.181263,0.073321,0.801112,0.858722,0.103899,0.926759,0.627592,0.922973,0.303768,0.161055,0.822093,0.862233,0.111388,0.945003,0.644909,0.958231,0.31547,0.222293,0.7892,0.970396,0.028614,0.926158,0.577204,0.980404,0.270639,0.276902
140,4.666667,0.291536,0.570416,-0.106244,0.995438,0.284995,0.545768,-0.138402,0.993536,0.287109,0.539983,-0.138761,0.99211,0.289138,0.534367,-0.138676,0.994432,0.28303,0.547762,-0.099949,0.996938,0.283698,0.543393,-0.100558,0.997821,0.284312,0.53855,-0.10075,0.998653,0.304923,0.497005,-0.225804,0.994292,0.298319,0.503855,-0.052155,0.997931,0.313527,0.561785,-0.129018,0.991853,0.311434,0.563922,-0.081014,0.993885,0.410009,0.499625,-0.295514,0.997061,0.347276,0.463973,0.05014,0.996651,0.417701,0.751133,-0.343226,0.797212,0.343935,0.641014,0.104177,0.138122,0.400787,0.957852,-0.310033,0.838559,0.307157,0.798098,0.04838,0.452216,0.388888,0.994549,-0.362826,0.851837,0.293561,0.834792,0.042312,0.485416,0.372156,0.988237,-0.345821,0.842373,0.297989,0.844743,0.000238,0.492468,0.380543,0.970217,-0.304563,0.796118,0.305002,0.832972,0.027416,0.473726,0.628658,0.332628,-0.102983,0.999646,0.582641,0.369925,0.102863,0.999662,0.722519,0.615813,-0.07219,0.889425,0.610379,0.675702,0.179226,0.078441,0.805458,0.858785,0.04208,0.932784,0.632099,0.925303,0.304141,0.16561,0.827659,0.862978,0.05032,0.949243,0.649045,0.960188,0.319851,0.229241,0.794534,0.970273,-0.040766,0.931999,0.584642,0.981125,0.27673,0.288071
