frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
30,1.0,0.504927,0.37198,0.276985,0.98,0.486927,0.34698,0.276985,0.98,0.472927,0.34398,0.276985,0.98,0.458927,0.34698,0.276985,0.98,0.522927,0.34698,0.276985,0.98,0.536927,0.34398,0.276985,0.98,0.550927,0.34698,0.276985,0.98,0.439927,0.36698,0.271985,0.98,0.569927,0.36698,0.271985,0.98,0.479927,0.40698,0.276985,0.98,0.529927,0.40698,0.276985,0.98,0.394927,0.481584,0.196061,0.98,0.614927,0.481584,0.196061,0.98,0.314927,0.571188,0.185401,0.98,0.694927,0.571188,0.185401,0.98,0.284927,0.660924,0.245401,0.98,0.724927,0.660924,0.245401,0.98,0.259927,0.675924,0.250401,0.98,0.749927,0.675924,0.250401,0.98,0.289927,0.680924,0.265401,0.98,0.719927,0.680924,0.265401,0.98,0.304927,0.665924,0.255401,0.98,0.704927,0.665924,0.255401,0.98,0.424927,0.62,0.003817,0.98,0.584927,0.62,0.003817,0.98,0.424927,0.78,0.013817,0.98,0.584927,0.78,0.013817,0.98,0.424927,0.94,0.023817,0.98,0.584927,0.94,0.023817,0.98,0.404927,0.97,0.003817,0.98,0.604927,0.97,0.003817,0.98,0.424927,0.98,0.093817,0.98,0.584927,0.98,0.093817,0.98
31,1.033333,0.504869,0.379893,0.289693,0.98,0.486869,0.354893,0.289693,0.98,0.472869,0.351893,0.289693,0.98,0.458869,0.354893,0.289693,0.98,0.522869,0.354893,0.289693,0.98,0.536869,0.351893,0.289693,0.98,0.550869,0.354893,0.289693,0.98,0.439869,0.374893,0.284693,0.98,0.569869,0.374893,0.284693,0.98,0.479869,0.414893,0.289693,0.98,0.529869,0.414893,0.289693,0.98,0.394869,0.487914,0.205076,0.98,0.614869,0.487914,0.205076,0.98,0.314869,0.575936,0.191778,0.98,0.694869,0.575936,0.191778,0.98,0.284869,0.664617,0.251778,0.98,0.724869,0.664617,0.251778,0.98,0.259869,0.679617,0.256778,0.98,0.749869,0.679617,0.256778,0.98,0.289869,0.684617,0.271778,0.98,0.719869,0.684617,0.271778,0.98,0.304869,0.669617,0.261778,0.98,0.704869,0.669617,0.261778,0.98,0.424869,0.62,0.003864,0.98,0.584869,0.62,0.003864,0.98,0.424869,0.78,0.013864,0.98,0.584869,0.78,0.013864,0.98,0.424869,0.94,0.023864,0.98,0.584869,0.94,0.023864,0.98,0.404869,0.97,0.003864,0.98,0.604869,0.97,0.003864,0.98,0.424869,0.98,0.093864,0.98,0.584869,0.98,0.093864,0.98
32,1.066667,0.504794,0.387778,0.302349,0.98,0.486794,0.362778,0.302349,0.98,0.472794,0.359778,0.302349,0.98,0.458794,0.362778,0.302349,0.98,0.522794,0.362778,0.302349,0.98,0.536794,0.359778,0.302349,0.98,0.550794,0.362778,0.302349,0.98,0.439794,0.382778,0.297349,0.98,0.569794,0.382778,0.297349,0.98,0.479794,0.422778,0.302349,0.98,0.529794,0.422778,0.302349,0.98,0.394794,0.494222,0.214053,0.98,0.614794,0.494222,0.214053,0.98,0.314794,0.580667,0.198127,0.98,0.694794,0.580667,0.198127,0.98,0.284794,0.668296,0.258127,0.98,0.724794,0.668296,0.258127,0.98,0.259794,0.683296,0.263127,0.98,0.749794,0.683296,0.263127,0.98,0.289794,0.688296,0.278127,0.98,0.719794,0.688296,0.278127,0.98,0.304794,0.673296,0.268127,0.98,0.704794,0.673296,0.268127,0.98,0.424794,0.62,0.003904,0.98,0.584794,0.62,0.003904,0.98,0.424794,0.78,0.013904,0.98,0.584794,0.78,0.013904,0.98,0.424794,0.94,0.023904,0.98,0.584794,0.94,0.023904,0.98,0.404794,0.97,0.003904,0.98,0.604794,0.97,0.003904,0.98,0.424794,0.98,0.093904,0.98,0.584794,0.98,0.093904,0.98
33,1.1,0.504704,0.395614,0.31492,0.98,0.486704,0.370614,0.31492,0.98,0.472704,0.367614,0.31492,0.98,0.458704,0.370614,0.31492,0.98,0.522704,0.370614,0.31492,0.98,0.536704,0.367614,0.31492,0.98,0.550704,0.370614,0.31492,0.98,0.439704,0.390614,0.30992,0.98,0.569704,0.390614,0.30992,0.98,0.479704,0.430614,0.31492,0.98,0.529704,0.430614,0.31492,0.98,0.394704,0.500491,0.222967,0.98,0.614704,0.500491,0.222967,0.98,0.314704,0.585368,0.204429,0.98,0.694704,0.585368,0.204429,0.98,0.284704,0.671953,0.264429,0.98,0.724704,0.671953,0.264429,0.98,0.259704,0.686953,0.269429,0.98,0.749704,0.686953,0.269429,0.98,0.289704,0.691953,0.284429,0.98,0.719704,0.691953,0.284429,0.98,0.304704,0.676953,0.274429,0.98,0.704704,0.676953,0.274429,0.98,0.424704,0.62,0.003938,0.98,0.584704,0.62,0.003938,0.98,0.424704,0.78,0.013938,0.98,0.584704,0.78,0.013938,0.98,0.424704,0.94,0.023938,0.98,0.584704,0.94,0.023938,0.98,0.404704,0.97,0.003938,0.98,0.604704,0.97,0.003938,0.98,0.424704,0.98,0.093938,0.98,0.584704,0.98,0.093938,0.98
34,1.133333,0.504598,0.403378,0.327369,0.98,0.486598,0.378378,0.327369,0.98,0.472598,0.375378,0.327369,0.98,0.458598,0.378378,0.327369,0.98,0.522598,0.378378,0.327369,0.98,0.536598,0.375378,0.327369,0.98,0.550598,0.378378,0.327369,0.98,0.439598,0.398378,0.322369,0.98,0.569598,0.398378,0.322369,0.98,0.479598,0.438378,0.327369,0.98,0.529598,0.438378,0.327369,0.98,0.394598,0.506703,0.231792,0.98,0.614598,0.506703,0.231792,0.98,0.314598,0.590027,0.210666,0.98,0.694598,0.590027,0.210666,0.98,0.284598,0.675576,0.270666,0.98,0.724598,0.675576,0.270666,0.98,0.259598,0.690576,0.275666,0.98,0.749598,0.690576,0.275666,0.98,0.289598,0.695576,0.290666,0.98,0.719598,0.695576,0.290666,0.98,0.304598,0.680576,0.280666,0.98,0.704598,0.680576,0.280666,0.98,0.424598,0.62,0.003964,0.98,0.584598,0.62,0.003964,0.98,0.424598,0.78,0.013964,0.98,0.584598,0.78,0.013964,0.98,0.424598,0.94,0.023964,0.98,0.584598,0.94,0.023964,0.98,0.404598,0.97,0.003964,0.98,0.604598,0.97,0.003964,0.98,0.424598,0.98,0.093964,0.98,0.584598,0.98,0.093964,0.98
35,1.166667,0.504476,0.411049,0.339662,0.98,0.486476,0.386049,0.339662,0.98,0.472476,0.383049,0.339662,0.98,0.458476,0.386049,0.339662,0.98,0.522476,0.386049,0.339662,0.98,0.536476,0.383049,0.339662,0.98,0.550476,0.386049,0.339662,0.98,0.439476,0.406049,0.334662,0.98,0.569476,0.406049,0.334662,0.98,0.479476,0.446049,0.339662,0.98,0.529476,0.446049,0.339662,0.98,0.394476,0.51284,0.240506,0.98,0.614476,0.51284,0.240506,0.98,0.314476,0.59463,0.216822,0.98,0.694476,0.59463,0.216822,0.98,0.284476,0.679156,0.276822,0.98,0.724476,0.679156,0.276822,0.98,0.259476,0.694156,0.281822,0.98,0.749476,0.694156,0.281822,0.98,0.289476,0.699156,0.296822,0.98,0.719476,0.699156,0.296822,0.98,0.304476,0.684156,0.286822,0.98,0.704476,0.684156,0.286822,0.98,0.424476,0.62,0.003983,0.98,0.584476,0.62,0.003983,0.98,0.424476,0.78,0.013983,0.98,0.584476,0.78,0.013983,0.98,0.424476,0.94,0.023983,0.98,0.584476,0.94,0.023983,0.98,0.404476,0.97,0.003983,0.98,0.604476,0.97,0.003983,0.98,0.424476,0.98,0.093983,0.98,0.584476,0.98,0.093983,0.98
36,1.2,0.504339,0.418606,0.351765,0.98,0.486339,0.393606,0.351765,0.98,0.472339,0.390606,0.351765,0.98,0.458339,0.393606,0.351765,0.98,0.522339,0.393606,0.351765,0.98,0.536339,0.390606,0.351765,0.98,0.550339,0.393606,0.351765,0.98,0.439339,0.413606,0.346765,0.98,0.569339,0.413606,0.346765,0.98,0.479339,0.453606,0.351765,0.98,0.529339,0.453606,0.351765,0.98,0.394339,0.518885,0.249082,0.98,0.614339,0.518885,0.249082,0.98,0.314339,0.599164,0.22288,0.98,0.694339,0.599164,0.22288,0.98,0.284339,0.682683,0.28288,0.98,0.724339,0.682683,0.28288,0.98,0.259339,0.697683,0.28788,0.98,0.749339,0.697683,0.28788,0.98,0.289339,0.702683,0.30288,0.98,0.719339,0.702683,0.30288,0.98,0.304339,0.687683,0.29288,0.98,0.704339,0.687683,0.29288,0.98,0.424339,0.62,0.003995,0.98,0.584339,0.62,0.003995,0.98,0.424339,0.78,0.013995,0.98,0.584339,0.78,0.013995,0.98,0.424339,0.94,0.023995,0.98,0.584339,0.94,0.023995,0.98,0.404339,0.97,0.003995,0.98,0.604339,0.97,0.003995,0.98,0.424339,0.98,0.093995,0.98,0.584339,0.98,0.093995,0.98
37,1.233333,0.504187,0.426028,0.363644,0.98,0.486187,0.401028,0.363644,0.98,0.472187,0.398028,0.363644,0.98,0.458187,0.401028,0.363644,0.98,0.522187,0.401028,0.363644,0.98,0.536187,0.398028,0.363644,0.98,0.550187,0.401028,0.363644,0.98,0.439187,0.421028,0.358644,0.98,0.569187,0.421028,0.358644,0.98,0.479187,0.461028,0.363644,0.98,0.529187,0.461028,0.363644,0.98,0.394187,0.524822,0.257498,0.98,0.614187,0.524822,0.257498,0.98,0.314187,0.603617,0.228822,0.98,0.694187,0.603617,0.228822,0.98,0.284187,0.686146,0.288822,0.98,0.724187,0.686146,0.288822,0.98,0.259187,0.701146,0.293822,0.98,0.749187,0.701146,0.293822,0.98,0.289187,0.706146,0.308822,0.98,0.719187,0.706146,0.308822,0.98,0.304187,0.691146,0.298822,0.98,0.704187,0.691146,0.298822,0.98,0.424187,0.62,0.004,0.98,0.584187,0.62,0.004,0.98,0.424187,0.78,0.014,0.98,0.584187,0.78,0.014,0.98,0.424187,0.94,0.024,0.98,0.584187,0.94,0.024,0.98,0.404187,0.97,0.004,0.98,0.604187,0.97,0.004,0.98,0.424187,0.98,0.094,0.98,0.584187,0.98,0.094,0.98
38,1.266667,0.504022,0.433293,0.375266,0.98,0.486022,0.408293,0.375266,0.98,0.472022,0.405293,0.375266,0.98,0.458022,0.408293,0.375266,0.98,0.522022,0.408293,0.375266,0.98,0.536022,0.405293,0.375266,0.98,0.550022,0.408293,0.375266,0.98,0.439022,0.428293,0.370266,0.98,0.569022,0.428293,0.370266,0.98,0.479022,0.468293,0.375266,0.98,0.529022,0.468293,0.375266,0.98,0.394022,0.530634,0.26573,0.98,0.614022,0.530634,0.26573,0.98,0.314022,0.607976,0.234632,0.98,0.694022,0.607976,0.234632,0.98,0.284022,0.689537,0.294632,0.98,0.724022,0.689537,0.294632,0.98,0.259022,0.704537,0.299632,0.98,0.749022,0.704537,0.299632,0.98,0.289022,0.709537,0.314632,0.98,0.719022,0.709537,0.314632,0.98,0.304022,0.694537,0.304632,0.98,0.704022,0.694537,0.304632,0.98,0.424022,0.62,0.003998,0.98,0.584022,0.62,0.003998,0.98,0.424022,0.78,0.013998,0.98,0.584022,0.78,0.013998,0.98,0.424022,0.94,0.023998,0.98,0.584022,0.94,0.023998,0.98,0.404022,0.97,0.003998,0.98,0.604022,0.97,0.003998,0.98,0.424022,0.98,0.093998,0.98,0.584022,0.98,0.093998,0.98
39,1.3,0.503842,0.440382,0.386599,0.98,0.485842,0.415382,0.386599,0.98,0.471842,0.412382,0.386599,0.98,0.457842,0.415382,0.386599,0.98,0.521842,0.415382,0.386599,0.98,0.535842,0.412382,0.386599,0.98,0.549842,0.415382,0.386599,0.98,0.438842,0.435382,0.381599,0.98,0.568842,0.435382,0.381599,0.98,0.478842,0.475382,0.386599,0.98,0.528842,0.475382,0.386599,0.98,0.393842,0.536306,0.273754,0.98,0.613842,0.536306,0.273754,0.98,0.313842,0.612229,0.240294,0.98,0.693842,0.612229,0.240294,0.98,0.283842,0.692845,0.300294,0.98,0.723842,0.692845,0.300294,0.98,0.258842,0.707845,0.305294,0.98,0.748842,0.707845,0.305294,0.98,0.288842,0.712845,0.320294,0.98,0.718842,0.712845,0.320294,0.98,0.303842,0.697845,0.310294,0.98,0.703842,0.697845,0.310294,0.98,0.423842,0.62,0.003988,0.98,0.583842,0.62,0.003988,0.98,0.423842,0.78,0.013988,0.98,0.583842,0.78,0.013988,0.98,0.423842,0.94,0.023988,0.98,0.583842,0.94,0.023988,0.98,0.403842,0.97,0.003988,0.98,0.603842,0.97,0.003988,0.98,0.423842,0.98,0.093988,0.98,0.583842,0.98,0.093988,0.98
40,1.333333,0.50365,0.447275,0.397611,0.98,0.48565,0.422275,0.397611,0.98,0.47165,0.419275,0.397611,0.98,0.45765,0.422275,0.397611,0.98,0.52165,0.422275,0.397611,0.98,0.53565,0.419275,0.397611,0.98,0.54965,0.422275,0.397611,0.98,0.43865,0.442275,0.392611,0.98,0.56865,0.442275,0.392611,0.98,0.47865,0.482275,0.397611,0.98,0.52865,0.482275,0.397611,0.98,0.39365,0.54182,0.28155,0.98,0.61365,0.54182,0.28155,0.98,0.31365,0.616365,0.245791,0.98,0.69365,0.616365,0.245791,0.98,0.28365,0.696061,0.305791,0.98,0.72365,0.696061,0.305791,0.98,0.25865,0.711061,0.310791,0.98,0.74865,0.711061,0.310791,0.98,0.28865,0.716061,0.325791,0.98,0.71865,0.716061,0.325791,0.98,0.30365,0.701061,0.315791,0.98,0.70365,0.701061,0.315791,0.98,0.42365,0.62,0.003972,0.98,0.58365,0.62,0.003972,0.98,0.42365,0.78,0.013972,0.98,0.58365,0.78,0.013972,0.98,0.42365,0.94,0.023972,0.98,0.58365,0.94,0.023972,0.98,0.40365,0.97,0.003972,0.98,0.60365,0.97,0.003972,0.98,0.42365,0.98,0.093972,0.98,0.58365,0.98,0.093972,0.98
41,1.366667,0.503446,0.453952,0.408271,0.98,0.485446,0.428952,0.408271,0.98,0.471446,0.425952,0.408271,0.98,0.457446,0.428952,0.408271,0.98,0.521446,0.428952,0.408271,0.98,0.535446,0.425952,0.408271,0.98,0.549446,0.428952,0.408271,0.98,0.438446,0.448952,0.403271,0.98,0.568446,0.448952,0.403271,0.98,0.478446,0.488952,0.408271,0.98,0.528446,0.488952,0.408271,0.98,0.393446,0.547162,0.289094,0.98,0.613446,0.547162,0.289094,0.98,0.313446,0.620371,0.25111,0.98,0.693446,0.620371,0.25111,0.98,0.283446,0.699178,0.31111,0.98,0.723446,0.699178,0.31111,0.98,0.258446,0.714178,0.31611,0.98,0.748446,0.714178,0.31611,0.98,0.288446,0.719178,0.33111,0.98,0.718446,0.719178,0.33111,0.98,0.303446,0.704178,0.32111,0.98,0.703446,0.704178,0.32111,0.98,0.423446,0.62,0.003948,0.98,0.583446,0.62,0.003948,0.98,0.423446,0.78,0.013948,0.98,0.583446,0.78,0.013948,0.98,0.423446,0.94,0.023948,0.98,0.583446,0.94,0.023948,0.98,0.403446,0.97,0.003948,0.98,0.603446,0.97,0.003948,0.98,0.423446,0.98,0.093948,0.98,0.583446,0.98,0.093948,0.98
42,1.4,0.50323,0.460395,0.41855,0.98,0.48523,0.435395,0.41855,0.98,0.47123,0.432395,0.41855,0.98,0.45723,0.435395,0.41855,0.98,0.52123,0.435395,0.41855,0.98,0.53523,0.432395,0.41855,0.98,0.54923,0.435395,0.41855,0.98,0.43823,0.455395,0.41355,0.98,0.56823,0.455395,0.41355,0.98,0.47823,0.495395,0.41855,0.98,0.52823,0.495395,0.41855,0.98,0.39323,0.552316,0.296366,0.98,0.61323,0.552316,0.296366,0.98,0.31323,0.624237,0.256234,0.98,0.69323,0.624237,0.256234,0.98,0.28323,0.702184,0.316234,0.98,0.72323,0.702184,0.316234,0.98,0.25823,0.717184,0.321234,0.98,0.74823,0.717184,0.321234,0.98,0.28823,0.722184,0.336234,0.98,0.71823,0.722184,0.336234,0.98,0.30323,0.707184,0.326234,0.98,0.70323,0.707184,0.326234,0.98,0.42323,0.62,0.003918,0.98,0.58323,0.62,0.003918,0.98,0.42323,0.78,0.013918,0.98,0.58323,0.78,0.013918,0.98,0.42323,0.94,0.023918,0.98,0.58323,0.94,0.023918,0.98,0.40323,0.97,0.003918,0.98,0.60323,0.97,0.003918,0.98,0.42323,0.98,0.093918,0.98,0.58323,0.98,0.093918,0.98
43,1.433333,0.503003,0.466587,0.428419,0.98,0.485003,0.441587,0.428419,0.98,0.471003,0.438587,0.428419,0.98,0.457003,0.441587,0.428419,0.98,0.521003,0.441587,0.428419,0.98,0.535003,0.438587,0.428419,0.98,0.549003,0.441587,0.428419,0.98,0.438003,0.461587,0.423419,0.98,0.568003,0.461587,0.423419,0.98,0.478003,0.501587,0.428419,0.98,0.528003,0.501587,0.428419,0.98,0.393003,0.557269,0.303345,0.98,0.613003,0.557269,0.303345,0.98,0.313003,0.627952,0.261149,0.98,0.693003,0.627952,0.261149,0.98,0.283003,0.705074,0.321149,0.98,0.723003,0.705074,0.321149,0.98,0.258003,0.720074,0.326149,0.98,0.748003,0.720074,0.326149,0.98,0.288003,0.725074,0.341149,0.98,0.718003,0.725074,0.341149,0.98,0.303003,0.710074,0.331149,0.98,0.703003,0.710074,0.331149,0.98,0.423003,0.62,0.00388,0.98,0.583003,0.62,0.00388,0.98,0.423003,0.78,0.01388,0.98,0.583003,0.78,0.01388,0.98,0.423003,0.94,0.02388,0.98,0.583003,0.94,0.02388,0.98,0.403003,0.97,0.00388,0.98,0.603003,0.97,0.00388,0.98,0.423003,0.98,0.09388,0.98,0.583003,0.98,0.09388,0.98
44,1.466667,0.502765,0.472509,0.43785,0.98,0.484765,0.447509,0.43785,0.98,0.470765,0.444509,0.43785,0.98,0.456765,0.447509,0.43785,0.98,0.520765,0.447509,0.43785,0.98,0.534765,0.444509,0.43785,0.98,0.548765,0.447509,0.43785,0.98,0.437765,0.467509,0.43285,0.98,0.567765,0.467509,0.43285,0.98,0.477765,0.507509,0.43785,0.98,0.527765,0.507509,0.43785,0.98,0.392765,0.562007,0.310012,0.98,0.612765,0.562007,0.310012,0.98,0.312765,0.631505,0.265843,0.98,0.692765,0.631505,0.265843,0.98,0.282765,0.707837,0.325843,0.98,0.722765,0.707837,0.325843,0.98,0.257765,0.722837,0.330843,0.98,0.747765,0.722837,0.330843,0.98,0.287765,0.727837,0.345843,0.98,0.717765,0.727837,0.345843,0.98,0.302765,0.712837,0.335843,0.98,0.702765,0.712837,0.335843,0.98,0.422765,0.62,0.003836,0.98,0.582765,0.62,0.003836,0.98,0.422765,0.78,0.013836,0.98,0.582765,0.78,0.013836,0.98,0.422765,0.94,0.023836,0.98,0.582765,0.94,0.023836,0.98,0.402765,0.97,0.003836,0.98,0.602765,0.97,0.003836,0.98,0.422765,0.98,0.093836,0.98,0.582765,0.98,0.093836,0.98
45,1.5,0.502519,0.478145,0.446816,0.98,0.484519,0.453145,0.446816,0.98,0.470519,0.450145,0.446816,0.98,0.456519,0.453145,0.446816,0.98,0.520519,0.453145,0.446816,0.98,0.534519,0.450145,0.446816,0.98,0.548519,0.453145,0.446816,0.98,0.437519,0.473145,0.441816,0.98,0.567519,0.473145,0.441816,0.98,0.477519,0.513145,0.446816,0.98,0.527519,0.513145,0.446816,0.98,0.392519,0.566516,0.316349,0.98,0.612519,0.566516,0.316349,0.98,0.312519,0.634887,0.2703,0.98,0.692519,0.634887,0.2703,0.98,0.282519,0.710468,0.3303,0.98,0.722519,0.710468,0.3303,0.98,0.257519,0.725468,0.3353,0.98,0.747519,0.725468,0.3353,0.98,0.287519,0.730468,0.3503,0.98,0.717519,0.730468,0.3503,0.98,0.302519,0.715468,0.3403,0.98,0.702519,0.715468,0.3403,0.98,0.422519,0.62,0.003784,0.98,0.582519,0.62,0.003784,0.98,0.422519,0.78,0.013784,0.98,0.582519,0.78,0.013784,0.98,0.422519,0.94,0.023784,0.98,0.582519,0.94,0.023784,0.98,0.402519,0.97,0.003784,0.98,0.602519,0.97,0.003784,0.98,0.422519,0.98,0.093784,0.98,0.582519,0.98,0.093784,0.98
46,1.533333,0.502264,0.48348,0.455294,0.98,0.484264,0.45848,0.455294,0.98,0.470264,0.45548,0.455294,0.98,0.456264,0.45848,0.455294,0.98,0.520264,0.45848,0.455294,0.98,0.534264,0.45548,0.455294,0.98,0.548264,0.45848,0.455294,0.98,0.437264,0.47848,0.450294,0.98,0.567264,0.47848,0.450294,0.98,0.477264,0.51848,0.455294,0.98,0.527264,0.51848,0.455294,0.98,0.392264,0.570784,0.322337,0.98,0.612264,0.570784,0.322337,0.98,0.312264,0.638088,0.27451,0.98,0.692264,0.638088,0.27451,0.98,0.282264,0.712957,0.33451,0.98,0.722264,0.712957,0.33451,0.98,0.257264,0.727957,0.33951,0.98,0.747264,0.727957,0.33951,0.98,0.287264,0.732957,0.35451,0.98,0.717264,0.732957,0.35451,0.98,0.302264,0.717957,0.34451,0.98,0.702264,0.717957,0.34451,0.98,0.422264,0.62,0.003726,0.98,0.582264,0.62,0.003726,0.98,0.422264,0.78,0.013726,0.98,0.582264,0.78,0.013726,0.98,0.422264,0.94,0.023726,0.98,0.582264,0.94,0.023726,0.98,0.402264,0.97,0.003726,0.98,0.602264,0.97,0.003726,0.98,0.422264,0.98,0.093726,0.98,0.582264,0.98,0.093726,0.98
47,1.566667,0.502001,0.488499,0.46326,0.98,0.484001,0.463499,0.46326,0.98,0.470001,0.460499,0.46326,0.98,0.456001,0.463499,0.46326,0.98,0.520001,0.463499,0.46326,0.98,0.534001,0.460499,0.46326,0.98,0.548001,0.463499,0.46326,0.98,0.437001,0.483499,0.45826,0.98,0.567001,0.483499,0.45826,0.98,0.477001,0.523499,0.46326,0.98,0.527001,0.523499,0.46326,0.98,0.392001,0.574799,0.32796,0.98,0.612001,0.574799,0.32796,0.98,0.312001,0.641099,0.27846,0.98,0.692001,0.641099,0.27846,0.98,0.282001,0.7153,0.33846,0.98,0.722001,0.7153,0.33846,0.98,0.257001,0.7303,0.34346,0.98,0.747001,0.7303,0.34346,0.98,0.287001,0.7353,0.35846,0.98,0.717001,0.7353,0.35846,0.98,0.302001,0.7203,0.34846,0.98,0.702001,0.7203,0.34846,0.98,0.422001,0.62,0.003661,0.98,0.582001,0.62,0.003661,0.98,0.422001,0.78,0.013661,0.98,0.582001,0.78,0.013661,0.98,0.422001,0.94,0.023661,0.98,0.582001,0.94,0.023661,0.98,0.402001,0.97,0.003661,0.98,0.602001,0.97,0.003661,0.98,0.422001,0.98,0.093661,0.98,0.582001,0.98,0.093661,0.98
48,1.6,0.501732,0.493187,0.47069,0.98,0.483732,0.468187,0.47069,0.98,0.469732,0.465187,0.47069,0.98,0.455732,0.468187,0.47069,0.98,0.519732,0.468187,0.47069,0.98,0.533732,0.465187,0.47069,0.98,0.547732,0.468187,0.47069,0.98,0.436732,0.488187,0.46569,0.98,0.566732,0.488187,0.46569,0.98,0.476732,0.528187,0.47069,0.98,0.526732,0.528187,0.47069,0.98,0.391732,0.57855,0.333202,0.98,0.611732,0.57855,0.333202,0.98,0.311732,0.643912,0.28214,0.98,0.691732,0.643912,0.28214,0.98,0.281732,0.717487,0.34214,0.98,0.721732,0.717487,0.34214,0.98,0.256732,0.732487,0.34714,0.98,0.746732,0.732487,0.34714,0.98,0.286732,0.737487,0.36214,0.98,0.716732,0.737487,0.36214,0.98,0.301732,0.722487,0.35214,0.98,0.701732,0.722487,0.35214,0.98,0.421732,0.62,0.00359,0.98,0.581732,0.62,0.00359,0.98,0.421732,0.78,0.01359,0.98,0.581732,0.78,0.01359,0.98,0.421732,0.94,0.02359,0.98,0.581732,0.94,0.02359,0.98,0.401732,0.97,0.00359,0.98,0.601732,0.97,0.00359,0.98,0.421732,0.98,0.09359,0.98,0.581732,0.98,0.09359,0.98
49,1.633333,0.501457,0.497533,0.477564,0.98,0.483457,0.472533,0.477564,0.98,0.469457,0.469533,0.477564,0.98,0.455457,0.472533,0.477564,0.98,0.519457,0.472533,0.477564,0.98,0.533457,0.469533,0.477564,0.98,0.547457,0.472533,0.477564,0.98,0.436457,0.492533,0.472564,0.98,0.566457,0.492533,0.472564,0.98,0.476457,0.532533,0.477564,0.98,0.526457,0.532533,0.477564,0.98,0.391457,0.582026,0.338049,0.98,0.611457,0.582026,0.338049,0.98,0.311457,0.64652,0.285538,0.98,0.691457,0.64652,0.285538,0.98,0.281457,0.719515,0.345538,0.98,0.721457,0.719515,0.345538,0.98,0.256457,0.734515,0.350538,0.98,0.746457,0.734515,0.350538,0.98,0.286457,0.739515,0.365538,0.98,0.716457,0.739515,0.365538,0.98,0.301457,0.724515,0.355538,0.98,0.701457,0.724515,0.355538,0.98,0.421457,0.62,0.003512,0.98,0.581457,0.62,0.003512,0.98,0.421457,0.78,0.013512,0.98,0.581457,0.78,0.013512,0.98,0.421457,0.94,0.023512,0.98,0.581457,0.94,0.023512,0.98,0.401457,0.97,0.003512,0.98,0.601457,0.97,0.003512,0.98,0.421457,0.98,0.093512,0.98,0.581457,0.98,0.093512,0.98
