frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
29,0.9667,0.49905,0.25652,-0.00621,0.948,0.48804,0.24478,-0.00287,0.967,0.48431,0.24048,-0.00481,0.9645,0.47594,0.24314,-0.0043,0.9743,0.51451,0.24617,-0.00434,0.9623,0.51586,0.2399,-0.00416,0.9457,0.52305,0.24326,-0.00569,0.9865,0.46955,0.25544,0.00596,0.9508,0.52952,0.25421,0.00635,0.9513,0.48792,0.27859,-0.00316,0.9555,0.51159,0.2773,-0.00238,0.9472,0.42967,0.37925,-0.00925,0.9631,0.56923,0.37682,-0.00869,0.9543,0.41919,0.48736,-0.06304,0.9475,0.5804,0.48576,-0.0603,0.9839,0.43058,0.56594,-0.10212,0.9653,0.57336,0.57003,-0.10442,0.9748,0.42008,0.58907,-0.10986,0.9457,0.57869,0.58688,-0.11133,0.9683,0.41607,0.58357,-0.10749,0.9837,0.5821,0.58143,-0.11133,0.9553,0.43249,0.58248,-0.10422,0.9998,0.56417,0.58342,-0.10333,0.9712,0.46118,0.60969,0.00374,0.9461,0.54229,0.6115,0.00107,0.9736,0.45518,0.7211,-0.04068,0.9413,0.54616,0.72124,-0.04094,0.9626,0.46065,0.92194,0.00448,0.9602,0.54058,0.92072,0.00188,0.9528,0.45912,0.93819,0.01967,0.9368,0.53692,0.93987,0.01721,0.9471,0.45997,0.9483,-0.02112,0.9131,0.53952,0.9489,-0.02171,0.949
30,1.0,0.49981,0.25992,-0.00906,0.9388,0.48759,0.25228,-0.00578,0.9701,0.47737,0.25295,-0.00696,0.952,0.47598,0.25624,-0.00413,0.9503,0.51252,0.24992,-0.00527,0.9523,0.51717,0.24965,-0.00271,0.948,0.52184,0.2517,-0.00627,0.9568,0.4689,0.25916,0.00354,0.9538,0.528,0.26078,0.00385,0.9576,0.49108,0.28353,-0.00486,0.968,0.51096,0.28243,-0.00718,0.9614,0.42839,0.38373,-0.00819,0.963,0.57001,0.38571,-0.00682,0.9587,0.41984,0.48998,-0.06603,0.9548,0.57812,0.49288,-0.06558,0.9578,0.42932,0.5714,-0.11034,0.9616,0.5693,0.57254,-0.11023,0.957,0.42222,0.59029,-0.11222,0.9859,0.57957,0.58702,-0.11316,0.9642,0.41691,0.58768,-0.11376,0.9494,0.58123,0.58657,-0.11306,0.9715,0.43467,0.58492,-0.108,0.9447,0.56853,0.58714,-0.10899,0.9893,0.46069,0.61962,0.00305,0.9509,0.53782,0.62004,0.00648,0.9672,0.45656,0.72086,-0.0442,0.9812,0.54227,0.71997,-0.04434,0.9579,0.46033,0.91955,0.00485,0.9326,0.53658,0.92098,0.00505,0.9419,0.45998,0.94129,0.02196,0.9556,0.53799,0.93937,0.02125,0.9737,0.46052,0.95279,-0.02045,0.9439,0.53843,0.94899,-0.01787,0.9425
31,1.0333,0.49893,0.26761,-0.00855,0.9617,0.48915,0.25497,-0.00679,0.954,0.4803,0.25566,-0.00624,0.9634,0.4729,0.25545,-0.00496,0.9551,0.51086,0.2566,-0.00656,0.9814,0.51903,0.2534,-0.0083,0.9566,0.52635,0.25762,-0.0061,0.9553,0.47046,0.26773,0.00342,0.9602,0.52983,0.2667,0.00385,0.9501,0.48855,0.28852,-0.01005,0.9509,0.5116,0.29152,-0.00598,0.9754,0.43105,0.39246,-0.01228,0.9658,0.57188,0.39119,-0.01331,0.9725,0.42209,0.49981,-0.06801,0.9513,0.58128,0.49493,-0.06849,0.9635,0.42834,0.57549,-0.11409,0.9744,0.57047,0.57332,-0.11686,0.9519,0.42164,0.59179,-0.11886,0.9628,0.57825,0.5933,-0.11779,0.9669,0.41845,0.58742,-0.11981,0.9405,0.58246,0.58874,-0.11908,0.9676,0.43337,0.58526,-0.11789,0.9321,0.56513,0.58643,-0.1147,0.9832,0.46221,0.62746,0.00603,0.9239,0.53896,0.62816,0.00765,0.9846,0.45598,0.7214,-0.04939,0.961,0.54298,0.72028,-0.04947,0.9718,0.4597,0.9195,0.00735,0.9787,0.54014,0.9183,0.00584,0.9484,0.45842,0.94116,0.01931,0.9721,0.54069,0.94095,0.01731,0.9615,0.46196,0.95048,-0.02058,0.9572,0.53915,0.94875,-0.01802,0.9588
32,1.0667,0.49866,0.27329,-0.00519,0.9435,0.48823,0.2605,-0.00644,0.9576,0.48059,0.25931,-0.01069,0.9626,0.47613,0.2647,-0.00742,0.9798,0.51103,0.26109,-0.00679,0.9613,0.51624,0.26173,-0.00609,0.9503,0.52397,0.26239,-0.00716,0.9414,0.47219,0.27403,0.00051,0.9716,0.53108,0.27016,0.00345,0.9816,0.48886,0.29971,-0.00743,0.9509,0.50976,0.29678,-0.0078,0.9361,0.43083,0.39786,-0.01122,0.9503,0.57043,0.40011,-0.0133,0.9596,0.4168,0.50299,-0.07333,0.9456,0.57712,0.50123,-0.07379,0.9644,0.42893,0.57636,-0.11946,0.9521,0.57015,0.57711,-0.11935,0.9416,0.42239,0.59568,-0.1257,0.9494,0.57661,0.59444,-0.12282,0.9801,0.41668,0.59218,-0.12476,1.0,0.58214,0.58883,-0.12449,0.983,0.43222,0.59117,-0.11738,0.956,0.56639,0.58958,-0.11921,0.9515,0.45883,0.63343,0.00519,0.9863,0.53934,0.6325,0.00564,0.9593,0.45465,0.72158,-0.051,0.9527,0.54374,0.71861,-0.05077,0.9723,0.45851,0.91959,0.00302,0.9688,0.54068,0.91969,0.00487,0.959,0.46028,0.9409,0.0205,0.9604,0.5419,0.93886,0.0188,0.9316,0.45981,0.94767,-0.01833,0.9666,0.53918,0.95127,-0.02037,0.9861
33,1.1,0.50018,0.27776,-0.01051,0.9606,0.48796,0.26654,-0.00941,0.9464,0.48147,0.26286,-0.01068,0.968,0.47471,0.26571,-0.0082,0.9479,0.51321,0.26609,-0.00813,0.9456,0.51769,0.2646,-0.00437,0.9594,0.52557,0.26678,-0.00648,0.9628,0.47108,0.27531,0.00387,0.9797,0.53044,0.2792,0.00273,0.9598,0.49034,0.30066,-0.00704,0.9421,0.51226,0.30107,-0.00613,0.9691,0.42892,0.40111,-0.01121,0.9654,0.57209,0.39852,-0.01431,0.9604,0.41924,0.5035,-0.07489,0.9644,0.57962,0.50467,-0.07525,1.0,0.42744,0.57596,-0.12467,0.9607,0.56826,0.57694,-0.12506,0.9466,0.4219,0.59707,-0.129,0.9877,0.57683,0.59809,-0.1252,0.9845,0.41912,0.59136,-0.12605,0.96,0.58239,0.59226,-0.12901,0.9432,0.43101,0.59317,-0.12244,0.9692,0.56558,0.59259,-0.12068,0.9291,0.4628,0.63957,0.00362,0.9515,0.54267,0.64011,0.00419,0.9501,0.45338,0.72165,-0.05615,0.9607,0.54468,0.71963,-0.05377,0.9585,0.45983,0.92063,0.00643,0.9574,0.53908,0.92181,0.0064,0.9616,0.46019,0.94,0.02417,0.9627,0.53816,0.93907,0.02256,0.9806,0.46245,0.9481,-0.02066,0.962,0.53883,0.95117,-0.01865,0.9658
34,1.1333,0.50118,0.28279,-0.00702,0.9426,0.48618,0.2699,-0.01079,0.9865,0.47977,0.26786,-0.01231,0.9552,0.47463,0.26926,-0.00744,0.9743,0.51325,0.27272,-0.01042,0.97,0.51778,0.26858,-0.01034,0.9715,0.52214,0.26993,-0.00973,0.9773,0.47006,0.28168,0.00032,0.9417,0.52975,0.27784,0.0012,0.9247,0.49086,0.30373,-0.00853,0.9447,0.51014,0.30486,-0.00852,0.9431,0.43004,0.40387,-0.01202,0.9453,0.57066,0.40386,-0.01451,0.9596,0.4224,0.50431,-0.07974,0.9467,0.58122,0.50766,-0.07811,0.9512,0.42934,0.57895,-0.12521,0.9505,0.57023,0.579,-0.12648,0.9755,0.41864,0.598,-0.1291,0.9753,0.57769,0.59673,-0.13144,0.9507,0.41985,0.59285,-0.12821,0.948,0.58266,0.59303,-0.12988,0.9557,0.43649,0.59363,-0.12504,0.9574,0.56497,0.58972,-0.1242,0.9807,0.45898,0.64154,0.00461,0.9593,0.54068,0.64793,0.00489,0.957,0.45343,0.71849,-0.05955,0.9209,0.54219,0.71985,-0.05692,0.9551,0.46053,0.91954,0.00491,0.9531,0.54093,0.92304,0.0034,0.9582,0.45842,0.93773,0.02185,0.9522,0.54065,0.94177,0.02168,0.9421,0.45946,0.95034,-0.02066,0.9752,0.53941,0.95042,-0.02241,0.9162
35,1.1667,0.50099,0.2827,-0.00851,0.9375,0.48757,0.27144,-0.0082,0.9686,0.48354,0.27326,-0.00971,0.957,0.47805,0.27518,-0.00955,0.941,0.51381,0.27403,-0.00836,0.9841,0.51859,0.2709,-0.01044,0.9369,0.52135,0.27137,-0.01205,0.9648,0.47115,0.28154,-0.00273,0.9423,0.53131,0.28359,-0.00064,0.9909,0.48809,0.30874,-0.00915,0.9595,0.51311,0.31075,-0.00796,0.9379,0.42941,0.40945,-0.01686,0.9631,0.57139,0.40904,-0.01409,0.96,0.41978,0.50961,-0.07759,0.9607,0.58094,0.50719,-0.07904,0.97,0.429,0.5821,-0.12834,0.9619,0.57033,0.57802,-0.12943,0.9461,0.42247,0.59847,-0.13602,0.9653,0.58029,0.597,-0.13259,0.9734,0.41773,0.5925,-0.1338,0.974,0.58102,0.59245,-0.13164,0.9414,0.43422,0.59423,-0.12637,0.9504,0.56701,0.59399,-0.12786,0.9374,0.46244,0.64846,0.00596,0.97,0.53935,0.64767,0.00309,0.9411,0.45823,0.72101,-0.05862,0.9588,0.54329,0.72075,-0.06005,0.9601,0.46138,0.91953,0.00458,0.9671,0.54003,0.9197,0.00609,0.9915,0.46131,0.93916,0.02045,0.9761,0.53949,0.93922,0.01932,0.9643,0.46142,0.94962,-0.01893,0.9432,0.54116,0.9506,-0.01947,0.9754
36,1.2,0.49966,0.28542,-0.00973,0.9791,0.48863,0.27461,-0.0088,0.9653,0.48229,0.27147,-0.00892,0.951,0.47567,0.27522,-0.00994,0.9853,0.51197,0.27389,-0.01127,0.9481,0.51856,0.27274,-0.01008,0.9653,0.52575,0.27435,-0.01365,0.9246,0.47071,0.28381,0.00209,0.9806,0.53048,0.28302,-0.00233,0.9435,0.49063,0.30822,-0.00602,0.9636,0.51082,0.3115,-0.0084,0.9589,0.43165,0.41134,-0.01545,0.9544,0.56841,0.40779,-0.01766,0.9593,0.4191,0.50914,-0.08164,0.995,0.58047,0.50726,-0.0798,0.9676,0.42784,0.58029,-0.13032,0.9785,0.56843,0.58368,-0.13004,0.9539,0.4217,0.59816,-0.13827,0.9897,0.57819,0.60152,-0.13568,0.9391,0.41746,0.59349,-0.13577,0.9529,0.58121,0.59472,-0.13574,0.9644,0.43407,0.59455,-0.1288,0.9691,0.56746,0.59456,-0.13061,0.9504,0.46047,0.64778,0.0067,0.9381,0.54133,0.64994,0.00231,0.951,0.45628,0.71987,-0.06117,0.9971,0.54405,0.72067,-0.05957,0.9556,0.45922,0.92166,0.00255,0.9656,0.54195,0.91934,0.00649,0.9771,0.46019,0.94032,0.01843,0.9725,0.54142,0.94105,0.02312,0.9447,0.45899,0.95071,-0.02182,0.9533,0.53883,0.94899,-0.02155,0.9625
37,1.2333,0.50106,0.28829,-0.00814,0.965,0.48934,0.27625,-0.01236,0.9468,0.48112,0.27221,-0.00984,0.9698,0.47759,0.2736,-0.00836,0.9792,0.50875,0.27772,-0.01168,0.9694,0.51744,0.27161,-0.01259,0.9565,0.52489,0.276,-0.01019,0.9611,0.47075,0.28545,0.00042,0.978,0.52754,0.28496,0.00063,0.9573,0.48951,0.30782,-0.01112,0.9312,0.51273,0.31066,-0.00857,0.9399,0.43054,0.41339,-0.01572,0.9452,0.57038,0.40989,-0.01662,0.9506,0.42052,0.50951,-0.07962,0.9663,0.57722,0.51103,-0.07931,0.9505,0.43185,0.57866,-0.13051,0.9643,0.57109,0.58158,-0.12722,0.9623,0.42187,0.60035,-0.13642,0.9781,0.578,0.60116,-0.13202,0.9331,0.41713,0.59364,-0.13537,0.9437,0.57988,0.59484,-0.13372,0.9501,0.43309,0.59523,-0.12922,0.964,0.56604,0.59404,-0.13143,0.9682,0.4607,0.6533,0.00427,0.9317,0.53723,0.64964,0.00502,0.9502,0.45751,0.72205,-0.05937,0.9662,0.54611,0.71905,-0.05782,0.9529,0.46319,0.91969,0.00713,0.9588,0.54076,0.91901,0.00543,0.9701,0.46015,0.94087,0.01971,0.9454,0.54002,0.9378,0.02075,0.9648,0.46274,0.9478,-0.01731,0.949,0.54056,0.94661,-0.0205,0.9563
38,1.2667,0.50177,0.28272,-0.00874,0.9464,0.48985,0.27617,-0.00904,0.9426,0.48171,0.27331,-0.00958,0.9557,0.47524,0.27308,-0.00989,0.9547,0.51204,0.2743,-0.00986,0.9805,0.51789,0.27232,-0.01067,0.958,0.52562,0.27573,-0.00915,0.965,0.46897,0.28552,-0.00041,0.9464,0.53282,0.28579,-0.00094,0.9659,0.49133,0.30979,-0.00781,0.9801,0.50831,0.31172,-0.00898,0.9828,0.43069,0.40888,-0.01437,0.9229,0.57127,0.41002,-0.01573,0.9529,0.41992,0.51384,-0.07892,0.954,0.5804,0.51012,-0.07898,0.9795,0.42856,0.58138,-0.13021,0.9712,0.57061,0.57854,-0.13182,0.9588,0.42275,0.59765,-0.1315,0.9644,0.57847,0.59957,-0.1353,0.9599,0.41919,0.59357,-0.13515,0.9248,0.58601,0.59585,-0.13336,0.9484,0.43214,0.59624,-0.1312,0.9564,0.56687,0.59236,-0.12924,0.9444,0.45938,0.64996,0.00359,0.9639,0.54093,0.64946,0.00396,0.9328,0.45475,0.71869,-0.05902,0.9544,0.5441,0.72074,-0.05923,0.9735,0.4623,0.92221,0.0056,0.9625,0.54007,0.91905,0.00753,0.9482,0.45808,0.9419,0.01918,0.9482,0.53923,0.93697,0.01828,0.9881,0.45986,0.95388,-0.01825,0.9566,0.53879,0.94852,-0.02053,0.9618
39,1.3,0.50208,0.28188,-0.00849,0.9435,0.48505,0.27277,-0.01086,0.9525,0.48332,0.26879,-0.01135,0.9521,0.4717,0.27361,-0.01253,0.9757,0.5121,0.27499,-0.0076,0.9394,0.51662,0.27237,-0.01311,0.9256,0.52476,0.27673,-0.00755,0.9756,0.46905,0.28264,-0.00065,0.9682,0.53034,0.2839,0.00046,0.9764,0.493,0.31073,-0.01154,0.9516,0.51134,0.30827,-0.0101,0.9501,0.42886,0.40969,-0.01704,0.9548,0.56991,0.40772,-0.01355,0.9696,0.41909,0.51029,-0.0796,0.9804,0.5759,0.50764,-0.07548,0.9681,0.42882,0.5797,-0.13205,0.9516,0.56895,0.5795,-0.12942,0.9454,0.42103,0.59857,-0.13397,0.9394,0.57618,0.5998,-0.13261,0.9716,0.41887,0.5936,-0.13262,0.951,0.58306,0.5943,-0.13123,0.9559,0.4342,0.59381,-0.1275,0.9613,0.56659,0.59152,-0.12887,0.9613,0.45837,0.64774,0.00507,0.9504,0.54041,0.64755,0.00448,0.9359,0.45432,0.7197,-0.0581,0.9401,0.54417,0.72039,-0.06161,0.9472,0.4603,0.91972,0.00577,0.9529,0.53838,0.91911,0.00713,0.9626,0.45962,0.93872,0.02135,0.9309,0.53839,0.93925,0.02461,0.9505,0.45818,0.94764,-0.02021,0.9781,0.54068,0.949,-0.02199,0.9593
40,1.3333,0.49957,0.28038,-0.01172,0.9606,0.48693,0.26987,-0.00939,0.951,0.48222,0.26642,-0.01029,0.9297,0.47347,0.27251,-0.00902,0.9557,0.51253,0.26738,-0.00822,0.9532,0.51887,0.26818,-0.01103,0.9855,0.5245,0.27221,-0.00873,0.9511,0.47208,0.27971,0.00115,0.9768,0.52656,0.27784,0.00243,0.9727,0.48968,0.30498,-0.00833,0.9608,0.51073,0.30608,-0.00694,0.9634,0.42923,0.40475,-0.01322,0.9855,0.56922,0.40525,-0.01334,0.9458,0.41803,0.50752,-0.07696,0.9611,0.58085,0.5064,-0.07768,0.9617,0.42999,0.57911,-0.12724,0.9622,0.56959,0.57997,-0.12224,0.9465,0.422,0.5986,-0.13119,0.9748,0.57657,0.59957,-0.13089,0.9632,0.41589,0.59361,-0.13279,0.9885,0.58141,0.5931,-0.13243,0.9562,0.4366,0.59127,-0.12263,0.9458,0.56679,0.59409,-0.1262,0.9465,0.45814,0.64536,0.00393,0.9755,0.53785,0.64257,0.00474,0.9701,0.45653,0.71746,-0.05756,0.971,0.5463,0.72003,-0.05736,0.9719,0.46199,0.9209,0.00418,0.9711,0.53864,0.91797,0.00742,0.9629,0.45793,0.94066,0.02077,0.9457,0.53806,0.93884,0.01952,0.9746,0.4617,0.9485,-0.01985,0.9412,0.53949,0.95154,-0.0198,0.9396
41,1.3667,0.49994,0.2763,-0.00718,0.9593,0.48922,0.26812,-0.00632,0.9646,0.48419,0.26397,-0.00853,0.9489,0.47633,0.26644,-0.00605,0.9539,0.51288,0.26707,-0.01088,0.9704,0.51773,0.26552,-0.00862,0.9304,0.52471,0.26929,-0.00868,0.9616,0.46918,0.27797,0.00232,0.9475,0.52919,0.27565,0.00479,0.9772,0.489,0.30317,-0.00868,0.9943,0.50992,0.29976,-0.01035,0.9515,0.43103,0.40108,-0.01056,0.9616,0.56857,0.40316,-0.01542,0.96,0.42109,0.503,-0.07621,0.9481,0.58077,0.5047,-0.07506,0.9714,0.42978,0.58158,-0.12386,0.9705,0.57055,0.57737,-0.12099,0.977,0.42261,0.59499,-0.12639,0.9926,0.57633,0.59938,-0.12723,0.9661,0.419,0.59285,-0.12783,0.942,0.58149,0.58935,-0.12667,0.9499,0.43449,0.59176,-0.12369,0.9487,0.56621,0.58959,-0.12222,0.9583,0.45805,0.63886,0.0049,0.9782,0.54403,0.64064,0.00397,0.965,0.45095,0.71967,-0.05683,0.9717,0.5427,0.72021,-0.05394,0.9675,0.45817,0.92185,0.00296,0.9618,0.53905,0.92286,0.00466,0.9655,0.45961,0.94486,0.02082,0.9903,0.5407,0.9401,0.01816,0.9977,0.4582,0.95046,-0.02227,0.9553,0.5421,0.95161,-0.01984,0.9547
42,1.4,0.49743,0.27291,-0.00517,0.9444,0.4885,0.26245,-0.00782,0.9626,0.48235,0.26491,-0.00759,0.9365,0.47797,0.26222,-0.00688,0.9439,0.51214,0.26189,-0.0054,0.946,0.51728,0.2622,-0.00528,0.9729,0.5255,0.26146,-0.00582,0.9693,0.46996,0.27471,0.0028,0.9863,0.53229,0.27059,0.00204,0.9692,0.48761,0.29862,-0.00593,0.9658,0.50692,0.29801,-0.0091,0.9597,0.4299,0.3951,-0.01031,0.9483,0.57064,0.39572,-0.01186,0.9298,0.42092,0.49958,-0.0712,0.947,0.5804,0.4985,-0.0709,0.9526,0.42656,0.57664,-0.11949,0.9727,0.56934,0.57421,-0.11751,0.9568,0.42385,0.59432,-0.12197,0.9668,0.57944,0.59544,-0.12291,0.9788,0.41695,0.59123,-0.12473,0.9795,0.5805,0.59041,-0.12147,0.9548,0.43436,0.59146,-0.11929,0.9416,0.56624,0.5902,-0.12018,0.9751,0.46073,0.63374,0.00387,0.9577,0.53922,0.63614,0.0072,0.9607,0.45712,0.71913,-0.05216,0.9456,0.54415,0.72269,-0.0526,0.9581,0.45767,0.9201,0.00545,0.9637,0.54002,0.91916,0.00725,0.9284,0.4597,0.94084,0.02076,0.9384,0.53969,0.93723,0.02209,0.9547,0.45787,0.94933,-0.01855,0.9596,0.54296,0.94871,-0.01896,0.9587
43,1.4333,0.50225,0.26631,-0.006,0.9644,0.4873,0.25696,-0.00679,0.9536,0.48173,0.25534,-0.00803,0.951,0.47791,0.25767,-0.00469,0.9425,0.51583,0.25879,-0.00467,0.9789,0.5166,0.25401,-0.00972,0.9317,0.52216,0.25626,-0.00598,0.9534,0.46923,0.26534,0.00329,0.9746,0.53076,0.26822,0.00138,0.9679,0.48913,0.29313,-0.00513,0.9679,0.50889,0.29041,-0.00393,0.9577,0.43083,0.39098,-0.01375,0.938,0.5704,0.38988,-0.00884,0.9798,0.4209,0.49594,-0.07026,0.9694,0.57968,0.49673,-0.07187,0.9881,0.42934,0.57355,-0.11632,0.9673,0.56961,0.57696,-0.11375,0.9592,0.42262,0.59284,-0.11792,0.9335,0.57983,0.59115,-0.11967,0.9544,0.41843,0.58702,-0.11999,0.9542,0.58264,0.58703,-0.11702,0.9567,0.4365,0.58649,-0.1128,0.9695,0.56461,0.58711,-0.11357,0.9535,0.45655,0.63067,0.00182,0.9482,0.5388,0.6278,0.00383,0.9679,0.45605,0.72019,-0.04835,0.965,0.54148,0.71687,-0.04987,0.963,0.45777,0.92233,0.00412,0.9697,0.54052,0.91819,0.00455,0.9823,0.45997,0.93963,0.01597,0.9636,0.53823,0.93958,0.02244,0.9554,0.46021,0.94963,-0.01945,0.9657,0.53947,0.94805,-0.0215,0.9527
44,1.4667,0.50128,0.26441,-0.00583,0.9444,0.48727,0.25313,-0.00449,0.9644,0.47823,0.24831,-0.00556,0.977,0.47593,0.25088,-0.00706,0.9745,0.51053,0.24914,-0.00451,0.9681,0.51809,0.24871,-0.00731,0.9353,0.52322,0.25268,-0.00056,0.9834,0.47216,0.26112,0.00515,0.9582,0.52826,0.26013,0.00679,0.9305,0.49032,0.28548,-0.0054,0.944,0.50814,0.28644,-0.00415,0.9521,0.43079,0.38399,-0.00949,0.9429,0.56953,0.38662,-0.00808,0.9568,0.41568,0.49037,-0.06507,0.9583,0.57997,0.49295,-0.06592,0.9422,0.43162,0.57084,-0.10829,0.9301,0.57045,0.56769,-0.11126,0.9577,0.42047,0.5897,-0.11595,0.969,0.58039,0.59054,-0.11286,0.9965,0.418,0.58453,-0.11598,0.9731,0.58151,0.58559,-0.11562,0.9538,0.43167,0.58677,-0.11107,0.9585,0.56561,0.5864,-0.10654,0.9353,0.45829,0.62093,0.00323,0.9607,0.54119,0.62192,0.00532,0.9433,0.45727,0.72155,-0.04761,0.9469,0.54224,0.71945,-0.0454,0.9488,0.45995,0.92014,0.00328,0.9949,0.54006,0.92082,0.00681,0.9554,0.4635,0.94181,0.02151,0.9797,0.54302,0.93778,0.01802,0.959,0.45928,0.95117,-0.01884,0.9552,0.53983,0.95028,-0.01941,0.962
45,1.5,0.50054,0.25396,-0.00263,0.9763,0.48678,0.24304,-0.00455,0.9707,0.47958,0.24229,-0.00252,0.9803,0.47571,0.2436,-0.00441,0.9518,0.51127,0.24735,-0.00443,0.9537,0.51535,0.24358,-0.00551,0.9866,0.52562,0.24616,-0.00561,0.9704,0.47008,0.25147,0.00381,0.9746,0.52793,0.25566,0.00242,0.9677,0.49058,0.28216,-0.00431,0.9777,0.51268,0.28013,-0.00496,0.9462,0.42973,0.37771,-0.00827,0.9596,0.56946,0.37748,-0.00622,0.9505,0.4208,0.48731,-0.06346,0.9631,0.57967,0.48763,-0.06143,0.9588,0.42948,0.56603,-0.10533,0.9794,0.56893,0.5687,-0.10315,0.9411,0.42116,0.58904,-0.10922,0.9486,0.57674,0.58682,-0.10874,0.9577,0.41715,0.58515,-0.11209,0.9787,0.58183,0.58418,-0.11108,0.9539,0.43343,0.58059,-0.09995,0.9576,0.56622,0.58267,-0.10263,0.9961,0.46056,0.61306,0.0028,0.9844,0.54073,0.61064,0.00441,0.9617,0.45551,0.71884,-0.04361,0.9539,0.54305,0.72141,-0.04234,0.974,0.46035,0.92165,0.0046,0.9679,0.5384,0.91957,0.00509,0.9406,0.46019,0.93889,0.02142,0.9756,0.54162,0.94001,0.02354,0.9685,0.4604,0.95013,-0.01847,0.9848,0.53955,0.94973,-0.01859,0.9765
46,1.5333,0.50253,0.24762,-0.00077,0.9526,0.48771,0.23621,0.00025,0.9582,0.48302,0.2383,-0.00435,0.9438,0.47642,0.23944,-0.00246,0.9589,0.51378,0.23488,-0.00319,0.9687,0.51769,0.23441,-0.00428,0.9632,0.52201,0.23883,-0.00015,0.995,0.47193,0.24876,0.00645,0.9593,0.5301,0.24872,0.0073,0.9606,0.48826,0.27133,-0.00597,0.9506,0.51146,0.27518,-0.00202,0.9625,0.43049,0.36959,-0.00769,0.948,0.57046,0.37163,-0.00496,0.9543,0.42088,0.48137,-0.06032,0.9533,0.58055,0.48173,-0.05777,0.956,0.43056,0.56392,-0.10081,0.9611,0.57039,0.56564,-0.09425,0.938,0.42071,0.5854,-0.10366,0.9717,0.57831,0.58489,-0.10331,0.9603,0.4168,0.57951,-0.10492,0.9776,0.58011,0.57943,-0.10197,0.9713,0.43477,0.57949,-0.09723,0.9406,0.56438,0.58068,-0.09814,0.9649,0.45965,0.60455,0.00037,0.9396,0.5415,0.60068,0.00169,0.9469,0.45661,0.723,-0.0397,0.947,0.54399,0.72128,-0.03956,0.96,0.46097,0.92118,0.00287,0.9636,0.54016,0.91771,0.00183,0.9582,0.46021,0.9406,0.01892,0.9614,0.53782,0.939,0.02275,0.9484,0.46052,0.94777,-0.02018,0.9512,0.54092,0.94832,-0.01913,0.9564
